Input Number, Run_Number, Result@ 100, Y, X2, Reaction1, Reaction2
INVAR-42, Run: 018, P, 98, 0, 98, 0
INVAR-42, Run: 019, P, 98, 0, 98, 0
INVAR-42, Run: 020, P, 117, 0, 117, 0
INVAR-42, Run: 021, P, 93, 0, 93, 0
INVAR-42, Run: 022, P, 109, 0, 109, 0
INVAR-42, Run: 023, P, 108, 0, 108, 0
INVAR-42, Run: 024, P, 104, 0, 104, 0
INVAR-42, Run: 025, P, 98, 0, 98, 0
INVAR-42, Run: 026, P, 78, 0, 78, 0
INVAR-42, Run: 027, P, 79, 0, 79, 0
INVAR-42, Run: 028, P, 99, 0, 99, 0
INVAR-42, Run: 029, P, 106, 0, 106, 0
INVAR-42, Run: 030, P, 110, 0, 110, 0
INVAR-42, Run: 031, P, 101, 0, 101, 0
INVAR-42, Run: 032, P, 84, 0, 84, 0
INVAR-42, Run: 033, P, 98, 0, 98, 0
INVAR-42, Run: 034, P, 103, 0, 103, 0
INVAR-42, Run: 035, P, 90, 0, 90, 0
INVAR-42, Run: 036, P, 89, 0, 89, 0
INVAR-42, Run: 037, P, 105, 0, 105, 0
INVAR-42, Run: 038, P, 105, 0, 105, 0
INVAR-42, Run: 039, P, 103, 0, 103, 0
INVAR-42, Run: 040, P, 97, 0, 97, 0
INVAR-42, Run: 041, P, 113, 0, 113, 0
INVAR-42, Run: 042, P, 97, 0, 97, 0
INVAR-42, Run: 043, P, 90, 0, 90, 0
INVAR-42, Run: 044, P, 82, 0, 82, 0
INVAR-42, Run: 045, P, 110, 0, 110, 0
INVAR-42, Run: 046, P, 101, 0, 101, 0
INVAR-42, Run: 047, P, 99, 0, 99, 0
INVAR-42, Run: 048, P, 93, 0, 93, 0
INVAR-42, Run: 049, P, 80, 0, 80, 0
INVAR-42, Run: 050, P, 106, 0, 106, 0
INVAR-42, Run: 051, P, 92, 0, 92, 0
INVAR-42, Run: 052, P, 105, 0, 105, 0
INVAR-42, Run: 053, P, 102, 0, 102, 0
INVAR-42, Run: 054, P, 99, 0, 99, 0
INVAR-42, Run: 055, P, 108, 0, 108, 0
INVAR-42, Run: 056, P, 97, 0, 97, 0
INVAR-42, Run: 057, P, 96, 0, 96, 0
INVAR-42, Run: 058, P, 90, 0, 90, 0
INVAR-42, Run: 059, P, 103, 0, 103, 0
INVAR-42, Run: 060, P, 94, 0, 94, 0
INVAR-42, Run: 061, P, 105, 0, 105, 0
INVAR-42, Run: 062, P, 98, 0, 98, 0
INVAR-42, Run: 063, P, 119, 0, 119, 0
INVAR-42, Run: 064, P, 106, 0, 106, 0
INVAR-42, Run: 065, P, 89, 0, 89, 0
INVAR-42, Run: 066, P, 104, 0, 104, 0
INVAR-42, Run: 067, P, 96, 0, 96, 0
INVAR-42, Run: 068, P, 112, 0, 112, 0
INVAR-42, Run: 069, P, 112, 0, 112, 0
INVAR-42, Run: 070, P, 95, 0, 95, 0
INVAR-42, Run: 071, P, 121, 0, 121, 0
INVAR-42, Run: 072, P, 96, 0, 96, 0
INVAR-42, Run: 073, P, 99, 0, 99, 0
INVAR-42, Run: 074, P, 99, 0, 99, 0
INVAR-42, Run: 075, P, 101, 0, 101, 0
INVAR-42, Run: 076, P, 110, 0, 110, 0
INVAR-42, Run: 077, P, 93, 0, 93, 0
INVAR-42, Run: 078, P, 103, 0, 103, 0
INVAR-42, Run: 079, P, 101, 0, 101, 0
INVAR-42, Run: 080, P, 97, 0, 97, 0
INVAR-42, Run: 081, P, 94, 0, 94, 0
INVAR-42, Run: 082, P, 117, 0, 117, 0
INVAR-42, Run: 083, P, 102, 0, 102, 0
INVAR-42, Run: 084, P, 105, 0, 105, 0
INVAR-42, Run: 085, P, 85, 0, 85, 0
INVAR-42, Run: 086, P, 111, 0, 111, 0
INVAR-42, Run: 087, P, 87, 0, 87, 0
INVAR-42, Run: 088, P, 110, 0, 110, 0
INVAR-42, Run: 089, P, 99, 0, 99, 0
INVAR-42, Run: 090, P, 84, 0, 84, 0
INVAR-42, Run: 091, P, 109, 0, 109, 0
INVAR-42, Run: 092, P, 97, 0, 97, 0
INVAR-42, Run: 093, P, 97, 0, 97, 0
INVAR-42, Run: 094, P, 101, 0, 101, 0
INVAR-42, Run: 095, P, 87, 0, 87, 0
INVAR-42, Run: 096, P, 102, 0, 102, 0
INVAR-42, Run: 097, P, 114, 0, 114, 0
INVAR-42, Run: 098, P, 105, 0, 105, 0
INVAR-42, Run: 099, P, 94, 0, 94, 0
INVAR-42, Run: 100, P, 102, 0, 102, 0
INVAR-43, Run: 001, P, 94, 0, 94, 0
INVAR-43, Run: 002, P, 93, 0, 93, 0
INVAR-43, Run: 003, P, 99, 0, 99, 0
INVAR-43, Run: 004, P, 97, 0, 97, 0
INVAR-43, Run: 005, P, 91, 0, 91, 0
INVAR-43, Run: 006, P, 88, 0, 88, 0
INVAR-43, Run: 007, P, 112, 0, 112, 0
INVAR-43, Run: 008, P, 99, 0, 99, 0
INVAR-43, Run: 009, P, 99, 0, 99, 0
INVAR-43, Run: 010, P, 112, 0, 112, 0
INVAR-43, Run: 011, P, 93, 0, 93, 0
INVAR-43, Run: 012, P, 93, 0, 93, 0
INVAR-43, Run: 013, P, 104, 0, 104, 0
INVAR-43, Run: 014, P, 94, 0, 94, 0
INVAR-43, Run: 015, P, 96, 0, 96, 0
INVAR-43, Run: 016, P, 103, 0, 103, 0
INVAR-43, Run: 017, P, 94, 0, 94, 0
INVAR-43, Run: 018, P, 90, 0, 90, 0
INVAR-43, Run: 019, P, 110, 0, 110, 0
INVAR-43, Run: 020, P, 83, 0, 83, 0
INVAR-43, Run: 021, P, 102, 0, 102, 0
INVAR-43, Run: 022, P, 108, 0, 108, 0
INVAR-43, Run: 023, P, 82, 0, 82, 0
INVAR-43, Run: 024, P, 92, 0, 92, 0
INVAR-43, Run: 025, P, 83, 0, 83, 0
INVAR-43, Run: 026, P, 98, 0, 98, 0
INVAR-43, Run: 027, P, 106, 0, 106, 0
INVAR-43, Run: 028, P, 114, 0, 114, 0
INVAR-43, Run: 029, P, 83, 0, 83, 0
INVAR-43, Run: 030, P, 101, 0, 101, 0
INVAR-43, Run: 031, P, 95, 0, 95, 0
INVAR-43, Run: 032, P, 99, 0, 99, 0
INVAR-43, Run: 033, P, 111, 0, 111, 0
INVAR-43, Run: 034, P, 94, 0, 94, 0
INVAR-43, Run: 035, P, 103, 0, 103, 0
INVAR-43, Run: 036, P, 93, 0, 93, 0
INVAR-43, Run: 037, P, 107, 0, 107, 0
INVAR-43, Run: 038, P, 93, 0, 93, 0
INVAR-43, Run: 039, P, 99, 0, 99, 0
INVAR-43, Run: 040, P, 107, 0, 107, 0
INVAR-43, Run: 041, P, 95, 0, 95, 0
INVAR-43, Run: 042, P, 99, 0, 99, 0
INVAR-43, Run: 043, P, 97, 0, 97, 0
INVAR-43, Run: 044, P, 92, 0, 92, 0
INVAR-43, Run: 045, P, 98, 0, 98, 0
INVAR-43, Run: 046, P, 105, 0, 105, 0
INVAR-43, Run: 047, P, 114, 0, 114, 0
INVAR-43, Run: 048, P, 110, 0, 110, 0
INVAR-43, Run: 049, P, 105, 0, 105, 0
INVAR-43, Run: 050, P, 96, 0, 96, 0
INVAR-43, Run: 051, P, 97, 0, 97, 0
INVAR-43, Run: 052, P, 75, 0, 75, 0
INVAR-43, Run: 053, P, 97, 0, 97, 0
INVAR-43, Run: 054, P, 95, 0, 95, 0
INVAR-43, Run: 055, P, 108, 0, 108, 0
INVAR-43, Run: 056, P, 92, 0, 92, 0
INVAR-43, Run: 057, P, 99, 0, 99, 0
INVAR-43, Run: 058, P, 104, 0, 104, 0
INVAR-43, Run: 059, P, 110, 0, 110, 0
INVAR-43, Run: 060, P, 103, 0, 103, 0
INVAR-43, Run: 061, P, 112, 0, 112, 0
INVAR-43, Run: 062, P, 93, 0, 93, 0
INVAR-43, Run: 063, P, 86, 0, 86, 0
INVAR-43, Run: 064, P, 107, 0, 107, 0
INVAR-43, Run: 065, P, 86, 0, 86, 0
INVAR-43, Run: 066, P, 108, 0, 108, 0
INVAR-43, Run: 067, P, 109, 0, 109, 0
INVAR-43, Run: 068, P, 105, 0, 105, 0
INVAR-43, Run: 069, P, 91, 0, 91, 0
INVAR-43, Run: 070, P, 102, 0, 102, 0
INVAR-43, Run: 071, P, 79, 0, 79, 0
INVAR-43, Run: 072, P, 105, 0, 105, 0
INVAR-43, Run: 073, P, 103, 0, 103, 0
INVAR-43, Run: 074, P, 108, 0, 108, 0
INVAR-43, Run: 075, P, 109, 0, 109, 0
INVAR-43, Run: 076, P, 100, 0, 100, 0
INVAR-43, Run: 077, P, 124, 0, 124, 0
INVAR-43, Run: 078, P, 83, 0, 83, 0
INVAR-43, Run: 079, P, 94, 0, 94, 0
INVAR-43, Run: 080, P, 125, 0, 125, 0
INVAR-43, Run: 081, P, 116, 0, 116, 0
INVAR-43, Run: 082, P, 84, 0, 84, 0
INVAR-43, Run: 083, P, 104, 0, 104, 0
INVAR-43, Run: 084, P, 93, 0, 93, 0
INVAR-43, Run: 085, P, 102, 0, 102, 0
INVAR-43, Run: 086, P, 106, 0, 106, 0
INVAR-43, Run: 087, P, 124, 0, 124, 0
INVAR-43, Run: 088, P, 100, 0, 100, 0
INVAR-43, Run: 089, P, 103, 0, 103, 0
INVAR-43, Run: 090, P, 105, 0, 105, 0
INVAR-43, Run: 091, P, 105, 0, 105, 0
INVAR-43, Run: 092, P, 82, 0, 82, 0
INVAR-43, Run: 093, P, 95, 0, 95, 0
INVAR-43, Run: 094, P, 104, 0, 104, 0
INVAR-43, Run: 095, P, 97, 0, 97, 0
INVAR-43, Run: 096, P, 100, 0, 100, 0
INVAR-43, Run: 097, P, 94, 0, 94, 0
INVAR-43, Run: 098, P, 113, 0, 113, 0
INVAR-43, Run: 099, P, 87, 0, 87, 0
INVAR-43, Run: 100, P, 106, 0, 106, 0
INVAR-44, Run: 001, P, 77, 0, 127, 50
INVAR-44, Run: 002, P, 52, 0, 102, 50
INVAR-44, Run: 003, P, 33, 0, 83, 50
INVAR-44, Run: 004, P, 44, 0, 94, 50
INVAR-44, Run: 005, P, 43, 0, 93, 50
INVAR-44, Run: 006, P, 53, 0, 103, 50
INVAR-44, Run: 007, P, 64, 0, 114, 50
INVAR-44, Run: 008, P, 33, 0, 83, 50
INVAR-44, Run: 009, P, 44, 0, 94, 50
INVAR-44, Run: 010, P, 61, 0, 111, 50
INVAR-44, Run: 011, P, 51, 0, 101, 50
INVAR-44, Run: 012, P, 50, 0, 100, 50
INVAR-44, Run: 013, P, 52, 0, 102, 50
INVAR-44, Run: 014, P, 55, 0, 105, 50
INVAR-44, Run: 015, P, 66, 0, 116, 50
INVAR-44, Run: 016, P, 60, 0, 110, 50
INVAR-44, Run: 017, P, 71, 0, 121, 50
INVAR-44, Run: 018, P, 43, 0, 93, 50
INVAR-44, Run: 019, P, 48, 0, 98, 50
INVAR-44, Run: 020, P, 50, 0, 100, 50
INVAR-44, Run: 021, P, 42, 0, 92, 50
INVAR-44, Run: 022, P, 37, 0, 87, 50
INVAR-44, Run: 023, P, 38, 0, 88, 50
INVAR-44, Run: 024, P, 59, 0, 109, 50
INVAR-44, Run: 025, P, 37, 0, 87, 50
INVAR-44, Run: 026, P, 44, 0, 94, 50
INVAR-44, Run: 027, P, 56, 0, 106, 50
INVAR-44, Run: 028, P, 68, 0, 118, 50
INVAR-44, Run: 029, P, 38, 0, 88, 50
INVAR-44, Run: 030, P, 46, 0, 96, 50
INVAR-44, Run: 031, P, 68, 0, 118, 50
INVAR-44, Run: 032, P, 54, 0, 104, 50
INVAR-44, Run: 033, P, 34, 0, 84, 50
INVAR-44, Run: 034, P, 49, 0, 99, 50
INVAR-44, Run: 035, P, 47, 0, 97, 50
INVAR-44, Run: 036, P, 55, 0, 105, 50
INVAR-44, Run: 037, P, 59, 0, 109, 50
INVAR-44, Run: 038, P, 55, 0, 105, 50
INVAR-44, Run: 039, P, 37, 0, 87, 50
INVAR-44, Run: 040, P, 37, 0, 87, 50
INVAR-44, Run: 041, P, 61, 0, 111, 50
INVAR-44, Run: 042, P, 40, 0, 90, 50
INVAR-44, Run: 043, P, 51, 0, 101, 50
INVAR-44, Run: 044, P, 55, 0, 105, 50
INVAR-44, Run: 045, P, 58, 0, 108, 50
INVAR-44, Run: 046, P, 53, 0, 103, 50
INVAR-44, Run: 047, P, 63, 0, 113, 50
INVAR-44, Run: 048, P, 52, 0, 102, 50
INVAR-44, Run: 049, P, 49, 0, 99, 50
INVAR-44, Run: 050, P, 46, 0, 96, 50
INVAR-44, Run: 051, P, 55, 0, 105, 50
INVAR-44, Run: 052, P, 49, 0, 99, 50
INVAR-44, Run: 053, P, 49, 0, 99, 50
INVAR-44, Run: 054, P, 54, 0, 104, 50
INVAR-44, Run: 055, P, 48, 0, 98, 50
INVAR-44, Run: 056, P, 57, 0, 107, 50
INVAR-44, Run: 057, P, 60, 0, 110, 50
INVAR-44, Run: 058, P, 40, 0, 90, 50
INVAR-44, Run: 059, P, 54, 0, 104, 50
INVAR-44, Run: 060, P, 59, 0, 109, 50
INVAR-44, Run: 061, P, 53, 0, 103, 50
INVAR-44, Run: 062, P, 42, 0, 92, 50
INVAR-44, Run: 063, P, 55, 0, 105, 50
INVAR-44, Run: 064, P, 52, 0, 102, 50
INVAR-44, Run: 065, P, 54, 0, 104, 50
INVAR-44, Run: 066, P, 65, 0, 115, 50
INVAR-44, Run: 067, P, 49, 0, 99, 50
INVAR-44, Run: 068, P, 37, 0, 87, 50
INVAR-44, Run: 069, P, 63, 0, 113, 50
INVAR-44, Run: 070, P, 59, 0, 109, 50
INVAR-44, Run: 071, P, 55, 0, 105, 50
INVAR-44, Run: 072, P, 34, 0, 84, 50
INVAR-44, Run: 073, P, 53, 0, 103, 50
INVAR-44, Run: 074, P, 64, 0, 114, 50
INVAR-44, Run: 075, P, 49, 0, 99, 50
INVAR-44, Run: 076, P, 34, 0, 84, 50
INVAR-44, Run: 077, P, 47, 0, 97, 50
INVAR-44, Run: 078, P, 46, 0, 96, 50
INVAR-44, Run: 079, P, 50, 0, 100, 50
INVAR-44, Run: 080, P, 49, 0, 99, 50
INVAR-44, Run: 081, P, 55, 0, 105, 50
INVAR-44, Run: 082, P, 49, 0, 99, 50
INVAR-44, Run: 083, P, 30, 0, 80, 50
INVAR-44, Run: 084, P, 55, 0, 105, 50
INVAR-44, Run: 085, P, 44, 0, 94, 50
INVAR-44, Run: 086, P, 62, 0, 112, 50
INVAR-44, Run: 087, P, 35, 0, 85, 50
INVAR-44, Run: 088, P, 56, 0, 106, 50
INVAR-44, Run: 089, P, 34, 0, 84, 50
INVAR-44, Run: 090, P, 47, 0, 97, 50
INVAR-44, Run: 091, P, 56, 0, 106, 50
INVAR-44, Run: 092, P, 58, 0, 108, 50
INVAR-44, Run: 093, P, 52, 0, 102, 50
INVAR-44, Run: 094, P, 37, 0, 87, 50
INVAR-44, Run: 095, P, 46, 0, 96, 50
INVAR-44, Run: 096, P, 37, 0, 87, 50
INVAR-44, Run: 097, P, 42, 0, 92, 50
INVAR-44, Run: 098, P, 53, 0, 103, 50
INVAR-44, Run: 099, P, 60, 0, 110, 50
INVAR-44, Run: 100, P, 48, 0, 98, 50
INVAR-45, Run: 001, P, 6, 0, 106, 100
INVAR-45, Run: 002, P, 8, 0, 108, 100
INVAR-45, Run: 003, P, 12, 0, 112, 100
INVAR-45, Run: 004, P, 0, 18, 82, 82
INVAR-45, Run: 005, P, 0, 16, 84, 84
INVAR-45, Run: 006, P, 3, 0, 103, 100
INVAR-45, Run: 007, P, 9, 0, 109, 100
INVAR-45, Run: 008, P, 11, 0, 111, 100
INVAR-45, Run: 009, P, 0, 8, 92, 92
INVAR-45, Run: 010, P, 0, 16, 84, 84
INVAR-45, Run: 011, P, 0, 14, 86, 86
INVAR-45, Run: 012, P, 5, 0, 105, 100
INVAR-45, Run: 013, P, 0, 8, 92, 92
INVAR-45, Run: 014, P, 0, 10, 90, 90
INVAR-45, Run: 015, P, 0, 10, 90, 90
INVAR-45, Run: 016, P, 10, 0, 110, 100
INVAR-45, Run: 017, P, 2, 2, 100, 98
INVAR-45, Run: 018, P, 0, 18, 82, 82
INVAR-45, Run: 019, P, 0, 1, 99, 99
INVAR-45, Run: 020, P, 1, 9, 92, 91
INVAR-45, Run: 021, P, 4, 0, 104, 100
INVAR-45, Run: 022, P, 0, 1, 99, 99
INVAR-45, Run: 023, P, 2, 0, 102, 100
INVAR-45, Run: 024, P, 0, 11, 89, 89
INVAR-45, Run: 025, P, 4, 0, 104, 100
INVAR-45, Run: 026, P, 3, 0, 103, 100
INVAR-45, Run: 027, P, 5, 0, 105, 100
INVAR-45, Run: 028, P, 0, 12, 88, 88
INVAR-45, Run: 029, P, 0, 16, 84, 84
INVAR-45, Run: 030, P, 0, 16, 84, 84
INVAR-45, Run: 031, P, 1, 5, 96, 95
INVAR-45, Run: 032, P, 0, 6, 94, 94
INVAR-45, Run: 033, P, 16, 0, 116, 100
INVAR-45, Run: 034, P, 0, 13, 87, 87
INVAR-45, Run: 035, P, 6, 0, 106, 100
INVAR-45, Run: 036, P, 0, 3, 97, 97
INVAR-45, Run: 037, P, 2, 0, 102, 100
INVAR-45, Run: 038, P, 0, 2, 98, 98
INVAR-45, Run: 039, P, 0, 9, 91, 91
INVAR-45, Run: 040, P, 0, 5, 95, 95
INVAR-45, Run: 041, P, 0, 3, 97, 97
INVAR-45, Run: 042, P, 1, 3, 98, 97
INVAR-45, Run: 043, P, 0, 6, 94, 94
INVAR-45, Run: 044, P, 13, 0, 113, 100
INVAR-45, Run: 045, P, 0, 19, 81, 81
INVAR-45, Run: 046, P, 20, 0, 120, 100
INVAR-45, Run: 047, P, 3, 1, 102, 99
INVAR-45, Run: 048, P, 1, 0, 101, 100
INVAR-45, Run: 049, P, 0, 2, 98, 98
INVAR-45, Run: 050, P, 0, 5, 95, 95
INVAR-45, Run: 051, P, 2, 0, 102, 100
INVAR-45, Run: 052, P, 14, 0, 114, 100
INVAR-45, Run: 053, P, 0, 5, 95, 95
INVAR-45, Run: 054, P, 8, 0, 108, 100
INVAR-45, Run: 055, P, 0, 19, 81, 81
INVAR-45, Run: 056, P, 1, 6, 95, 94
INVAR-45, Run: 057, P, 0, 2, 98, 98
INVAR-45, Run: 058, P, 0, 9, 91, 91
INVAR-45, Run: 059, P, 0, 20, 80, 80
INVAR-45, Run: 060, P, 23, 0, 123, 100
INVAR-45, Run: 061, P, 0, 24, 76, 76
INVAR-45, Run: 062, P, 0, 2, 98, 98
INVAR-45, Run: 063, P, 0, 1, 99, 99
INVAR-45, Run: 064, P, 1, 0, 101, 100
INVAR-45, Run: 065, P, 4, 0, 104, 100
INVAR-45, Run: 066, P, 2, 1, 101, 99
INVAR-45, Run: 067, P, 0, 8, 92, 92
INVAR-45, Run: 068, P, 0, 2, 98, 98
INVAR-45, Run: 069, P, 0, 6, 94, 94
INVAR-45, Run: 070, P, 6, 0, 106, 100
INVAR-45, Run: 071, P, 3, 0, 103, 100
INVAR-45, Run: 072, P, 0, 11, 89, 89
INVAR-45, Run: 073, P, 8, 0, 108, 100
INVAR-45, Run: 074, P, 6, 0, 106, 100
INVAR-45, Run: 075, P, 4, 0, 104, 100
INVAR-45, Run: 076, P, 15, 0, 115, 100
INVAR-45, Run: 077, P, 15, 0, 115, 100
INVAR-45, Run: 078, P, 0, 16, 84, 84
INVAR-45, Run: 079, P, 3, 0, 103, 100
INVAR-45, Run: 080, P, 1, 1, 100, 99
INVAR-45, Run: 081, P, 0, 7, 93, 93
INVAR-45, Run: 082, P, 0, 7, 93, 93
INVAR-45, Run: 083, P, 3, 0, 103, 100
INVAR-45, Run: 084, P, 3, 0, 103, 100
INVAR-45, Run: 085, P, 0, 13, 87, 87
INVAR-45, Run: 086, P, 7, 0, 107, 100
INVAR-45, Run: 087, P, 0, 11, 89, 89
INVAR-45, Run: 088, P, 10, 0, 110, 100
INVAR-45, Run: 089, P, 2, 1, 101, 99
INVAR-45, Run: 090, P, 8, 0, 108, 100
INVAR-45, Run: 091, P, 19, 0, 119, 100
INVAR-45, Run: 092, P, 0, 12, 88, 88
INVAR-45, Run: 093, P, 0, 3, 97, 97
INVAR-45, Run: 094, P, 3, 0, 103, 100
INVAR-45, Run: 095, P, 11, 0, 111, 100
INVAR-45, Run: 096, P, 0, 11, 89, 89
INVAR-45, Run: 097, P, 11, 0, 111, 100
INVAR-45, Run: 098, P, 10, 0, 110, 100
INVAR-45, Run: 099, P, 12, 0, 112, 100
INVAR-45, Run: 100, P, 0, 10, 90, 90
INVAR-46, Run: 001, P, 0, 95, 105, 105
INVAR-46, Run: 002, P, 0, 83, 117, 117
INVAR-46, Run: 003, P, 0, 114, 86, 86
INVAR-46, Run: 004, P, 0, 112, 88, 88
INVAR-46, Run: 005, P, 0, 99, 101, 101
INVAR-46, Run: 006, P, 0, 101, 99, 99
INVAR-46, Run: 007, P, 0, 105, 95, 95
INVAR-46, Run: 008, P, 0, 97, 103, 103
INVAR-46, Run: 009, P, 0, 88, 112, 112
INVAR-46, Run: 010, P, 0, 98, 102, 102
INVAR-46, Run: 011, P, 0, 104, 96, 96
INVAR-46, Run: 012, P, 0, 112, 88, 88
INVAR-46, Run: 013, P, 0, 101, 99, 99
INVAR-46, Run: 014, P, 0, 115, 85, 85
INVAR-46, Run: 015, P, 0, 107, 93, 93
INVAR-46, Run: 016, P, 0, 85, 115, 115
INVAR-46, Run: 017, P, 0, 110, 90, 90
INVAR-46, Run: 018, P, 0, 113, 87, 87
INVAR-46, Run: 019, P, 0, 87, 113, 113
INVAR-46, Run: 020, P, 0, 95, 105, 105
INVAR-46, Run: 021, P, 0, 91, 109, 109
INVAR-46, Run: 022, P, 0, 125, 75, 75
INVAR-46, Run: 023, P, 0, 91, 109, 109
INVAR-46, Run: 024, P, 0, 96, 104, 104
INVAR-46, Run: 025, P, 0, 97, 103, 103
INVAR-46, Run: 026, P, 0, 95, 105, 105
INVAR-46, Run: 027, P, 0, 109, 91, 91
INVAR-46, Run: 028, P, 0, 94, 106, 106
INVAR-46, Run: 029, P, 0, 98, 102, 102
INVAR-46, Run: 030, P, 0, 86, 114, 114
INVAR-46, Run: 031, P, 0, 94, 106, 106
INVAR-46, Run: 032, P, 0, 73, 127, 127
INVAR-46, Run: 033, P, 0, 85, 115, 115
INVAR-46, Run: 034, P, 0, 104, 96, 96
INVAR-46, Run: 035, P, 0, 111, 89, 89
INVAR-46, Run: 036, P, 0, 103, 97, 97
INVAR-46, Run: 037, P, 0, 98, 102, 102
INVAR-46, Run: 038, P, 0, 84, 116, 116
INVAR-46, Run: 039, P, 0, 91, 109, 109
INVAR-46, Run: 040, P, 0, 111, 89, 89
INVAR-46, Run: 041, P, 0, 97, 103, 103
INVAR-46, Run: 042, P, 0, 83, 117, 117
INVAR-46, Run: 043, P, 0, 100, 100, 100
INVAR-46, Run: 044, P, 0, 107, 93, 93
INVAR-46, Run: 045, P, 0, 118, 82, 82
INVAR-46, Run: 046, P, 0, 103, 97, 97
INVAR-46, Run: 047, P, 0, 92, 108, 108
INVAR-46, Run: 048, P, 0, 101, 99, 99
INVAR-46, Run: 049, P, 0, 101, 99, 99
INVAR-46, Run: 050, P, 0, 88, 112, 112
INVAR-46, Run: 051, P, 0, 107, 93, 93
INVAR-46, Run: 052, P, 0, 112, 88, 88
INVAR-46, Run: 053, P, 0, 111, 89, 89
INVAR-46, Run: 054, P, 0, 103, 97, 97
INVAR-46, Run: 055, P, 0, 85, 115, 115
INVAR-46, Run: 056, P, 0, 87, 113, 113
INVAR-46, Run: 057, P, 0, 107, 93, 93
INVAR-46, Run: 058, P, 0, 86, 114, 114
INVAR-46, Run: 059, P, 0, 97, 103, 103
INVAR-46, Run: 060, P, 0, 87, 113, 113
INVAR-46, Run: 061, P, 0, 87, 113, 113
INVAR-46, Run: 062, P, 0, 104, 96, 96
INVAR-46, Run: 063, P, 0, 102, 98, 98
INVAR-46, Run: 064, P, 0, 94, 106, 106
INVAR-46, Run: 065, P, 0, 106, 94, 94
INVAR-46, Run: 066, P, 0, 108, 92, 92
INVAR-46, Run: 067, P, 0, 90, 110, 110
INVAR-46, Run: 068, P, 0, 107, 93, 93
INVAR-46, Run: 069, P, 1, 92, 109, 108
INVAR-46, Run: 070, P, 0, 89, 111, 111
INVAR-46, Run: 071, P, 0, 83, 117, 117
INVAR-46, Run: 072, P, 0, 102, 98, 98
INVAR-46, Run: 073, P, 0, 78, 122, 122
INVAR-46, Run: 074, P, 0, 110, 90, 90
INVAR-46, Run: 075, P, 0, 99, 101, 101
INVAR-46, Run: 076, P, 0, 105, 95, 95
INVAR-46, Run: 077, P, 0, 96, 104, 104
INVAR-46, Run: 078, P, 0, 97, 103, 103
INVAR-46, Run: 079, P, 0, 86, 114, 114
INVAR-46, Run: 080, P, 0, 104, 96, 96
INVAR-46, Run: 081, P, 0, 100, 100, 100
INVAR-46, Run: 082, P, 0, 127, 73, 73
INVAR-46, Run: 083, P, 0, 104, 96, 96
INVAR-46, Run: 084, P, 0, 98, 102, 102
INVAR-46, Run: 085, P, 0, 91, 109, 109
INVAR-46, Run: 086, P, 0, 84, 116, 116
INVAR-46, Run: 087, P, 0, 89, 111, 111
INVAR-46, Run: 088, P, 0, 103, 97, 97
INVAR-46, Run: 089, P, 0, 89, 111, 111
INVAR-46, Run: 090, P, 0, 116, 84, 84
INVAR-46, Run: 091, P, 0, 107, 93, 93
INVAR-46, Run: 092, P, 0, 99, 101, 101
INVAR-46, Run: 093, P, 0, 129, 71, 71
INVAR-46, Run: 094, P, 0, 107, 93, 93
INVAR-46, Run: 095, P, 0, 92, 108, 108
INVAR-46, Run: 096, P, 0, 100, 100, 100
INVAR-46, Run: 097, P, 0, 101, 99, 99
INVAR-46, Run: 098, P, 0, 88, 112, 112
INVAR-46, Run: 099, P, 0, 98, 102, 102
INVAR-46, Run: 100, P, 0, 108, 92, 92
INVAR-5, Run: 001, P, 44, 0, 107, 63
INVAR-5, Run: 002, P, 19, 0, 82, 63
INVAR-5, Run: 003, P, 38, 0, 101, 63
INVAR-5, Run: 004, P, 15, 0, 78, 63
INVAR-5, Run: 005, P, 40, 0, 103, 63
INVAR-5, Run: 006, P, 27, 0, 90, 63
INVAR-5, Run: 007, P, 31, 0, 94, 63
INVAR-5, Run: 008, P, 54, 0, 117, 63
INVAR-5, Run: 009, P, 48, 0, 111, 63
INVAR-5, Run: 010, P, 50, 0, 113, 63
INVAR-5, Run: 011, P, 26, 0, 89, 63
INVAR-5, Run: 012, P, 46, 0, 109, 63
INVAR-5, Run: 013, P, 44, 0, 107, 63
INVAR-5, Run: 014, P, 43, 0, 106, 63
INVAR-5, Run: 015, P, 40, 0, 103, 63
INVAR-5, Run: 016, P, 34, 0, 97, 63
INVAR-5, Run: 017, P, 34, 0, 97, 63
INVAR-5, Run: 018, P, 27, 0, 90, 63
INVAR-5, Run: 019, P, 45, 0, 108, 63
INVAR-5, Run: 020, P, 28, 0, 91, 63
INVAR-5, Run: 021, P, 33, 0, 96, 63
INVAR-5, Run: 022, P, 28, 0, 91, 63
INVAR-5, Run: 023, P, 56, 0, 119, 63
INVAR-5, Run: 024, P, 51, 0, 114, 63
INVAR-5, Run: 025, P, 35, 0, 98, 63
INVAR-5, Run: 026, P, 52, 0, 115, 63
INVAR-5, Run: 027, P, 25, 0, 88, 63
INVAR-5, Run: 028, P, 41, 0, 104, 63
INVAR-5, Run: 029, P, 32, 0, 95, 63
INVAR-5, Run: 030, P, 28, 0, 91, 63
INVAR-5, Run: 031, P, 42, 0, 105, 63
INVAR-5, Run: 032, P, 58, 0, 121, 63
INVAR-5, Run: 033, P, 22, 0, 85, 63
INVAR-5, Run: 034, P, 41, 0, 104, 63
