Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-22, Run: 095, P, 0, 0, 117, 96, 21, 117, 21
INVAR-22, Run: 096, P, 0, 0, 82, 61, 21, 82, 21
INVAR-22, Run: 097, P, 0, 0, 108, 87, 21, 108, 21
INVAR-22, Run: 098, P, 0, 0, 87, 66, 21, 87, 21
INVAR-22, Run: 099, P, 0, 0, 108, 87, 21, 108, 21
INVAR-22, Run: 100, P, 0, 0, 116, 95, 21, 116, 21
INVAR-23, Run: 001, P, 0, 0, 116, 59, 57, 116, 57
INVAR-23, Run: 002, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 003, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 004, P, 0, 0, 84, 27, 57, 84, 57
INVAR-23, Run: 005, P, 0, 0, 85, 28, 57, 85, 57
INVAR-23, Run: 006, P, 0, 0, 97, 40, 57, 97, 57
INVAR-23, Run: 007, P, 0, 0, 106, 49, 57, 106, 57
INVAR-23, Run: 008, P, 0, 0, 102, 45, 57, 102, 57
INVAR-23, Run: 009, P, 0, 0, 93, 36, 57, 93, 57
INVAR-23, Run: 010, P, 0, 0, 103, 46, 57, 103, 57
INVAR-23, Run: 011, P, 0, 0, 91, 34, 57, 91, 57
INVAR-23, Run: 012, P, 0, 0, 105, 48, 57, 105, 57
INVAR-23, Run: 013, P, 0, 0, 96, 39, 57, 96, 57
INVAR-23, Run: 014, P, 0, 0, 107, 50, 57, 107, 57
INVAR-23, Run: 015, P, 0, 0, 103, 46, 57, 103, 57
INVAR-23, Run: 016, P, 0, 0, 110, 53, 57, 110, 57
INVAR-23, Run: 017, P, 0, 0, 98, 41, 57, 98, 57
INVAR-23, Run: 018, P, 0, 0, 88, 31, 57, 88, 57
INVAR-23, Run: 019, P, 0, 0, 107, 50, 57, 107, 57
INVAR-23, Run: 020, P, 0, 0, 91, 34, 57, 91, 57
INVAR-23, Run: 021, P, 0, 0, 90, 33, 57, 90, 57
INVAR-23, Run: 022, P, 0, 0, 95, 38, 57, 95, 57
INVAR-23, Run: 023, P, 0, 0, 110, 53, 57, 110, 57
INVAR-23, Run: 024, P, 0, 0, 98, 41, 57, 98, 57
INVAR-23, Run: 025, P, 0, 0, 85, 28, 57, 85, 57
INVAR-23, Run: 026, P, 0, 0, 106, 49, 57, 106, 57
INVAR-23, Run: 027, P, 0, 0, 91, 34, 57, 91, 57
INVAR-23, Run: 028, P, 0, 0, 101, 44, 57, 101, 57
INVAR-23, Run: 029, P, 0, 0, 115, 58, 57, 115, 57
INVAR-23, Run: 030, P, 0, 0, 125, 68, 57, 125, 57
INVAR-23, Run: 031, P, 0, 0, 109, 52, 57, 109, 57
INVAR-23, Run: 032, P, 0, 0, 99, 42, 57, 99, 57
INVAR-23, Run: 033, P, 0, 0, 94, 37, 57, 94, 57
INVAR-23, Run: 034, P, 0, 0, 89, 32, 57, 89, 57
INVAR-23, Run: 035, P, 0, 0, 104, 47, 57, 104, 57
INVAR-23, Run: 036, P, 0, 0, 103, 46, 57, 103, 57
INVAR-23, Run: 037, P, 0, 0, 104, 47, 57, 104, 57
INVAR-23, Run: 038, P, 0, 0, 114, 57, 57, 114, 57
INVAR-23, Run: 039, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 040, P, 0, 0, 108, 51, 57, 108, 57
INVAR-23, Run: 041, P, 0, 0, 92, 35, 57, 92, 57
INVAR-23, Run: 042, P, 0, 0, 117, 60, 57, 117, 57
INVAR-23, Run: 043, P, 0, 0, 111, 54, 57, 111, 57
INVAR-23, Run: 044, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 045, P, 0, 0, 85, 28, 57, 85, 57
INVAR-23, Run: 046, P, 0, 0, 107, 50, 57, 107, 57
INVAR-23, Run: 047, P, 0, 0, 99, 42, 57, 99, 57
INVAR-23, Run: 048, P, 0, 0, 105, 48, 57, 105, 57
INVAR-23, Run: 049, P, 0, 0, 109, 52, 57, 109, 57
INVAR-23, Run: 050, P, 0, 0, 98, 41, 57, 98, 57
INVAR-23, Run: 051, P, 0, 0, 114, 57, 57, 114, 57
INVAR-23, Run: 052, P, 0, 0, 110, 53, 57, 110, 57
INVAR-23, Run: 053, P, 0, 0, 102, 45, 57, 102, 57
INVAR-23, Run: 054, P, 0, 0, 103, 46, 57, 103, 57
INVAR-23, Run: 055, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 056, P, 0, 0, 82, 25, 57, 82, 57
INVAR-23, Run: 057, P, 0, 0, 93, 36, 57, 93, 57
INVAR-23, Run: 058, P, 0, 0, 109, 52, 57, 109, 57
INVAR-23, Run: 059, P, 0, 0, 101, 44, 57, 101, 57
INVAR-23, Run: 060, P, 0, 0, 109, 52, 57, 109, 57
INVAR-23, Run: 061, P, 0, 0, 86, 29, 57, 86, 57
INVAR-23, Run: 062, P, 0, 0, 85, 28, 57, 85, 57
INVAR-23, Run: 063, P, 0, 0, 97, 40, 57, 97, 57
INVAR-23, Run: 064, P, 0, 0, 96, 39, 57, 96, 57
INVAR-23, Run: 065, P, 0, 0, 110, 53, 57, 110, 57
INVAR-23, Run: 066, P, 0, 0, 103, 46, 57, 103, 57
INVAR-23, Run: 067, P, 0, 0, 86, 29, 57, 86, 57
INVAR-23, Run: 068, P, 0, 0, 103, 46, 57, 103, 57
INVAR-23, Run: 069, P, 0, 0, 110, 53, 57, 110, 57
INVAR-23, Run: 070, P, 0, 0, 82, 25, 57, 82, 57
INVAR-23, Run: 071, P, 0, 0, 102, 45, 57, 102, 57
INVAR-23, Run: 072, P, 0, 0, 109, 52, 57, 109, 57
INVAR-23, Run: 073, P, 0, 0, 102, 45, 57, 102, 57
INVAR-23, Run: 074, P, 0, 0, 107, 50, 57, 107, 57
INVAR-23, Run: 075, P, 0, 0, 95, 38, 57, 95, 57
INVAR-23, Run: 076, P, 0, 0, 112, 55, 57, 112, 57
INVAR-23, Run: 077, P, 0, 0, 98, 41, 57, 98, 57
INVAR-23, Run: 078, P, 0, 0, 92, 35, 57, 92, 57
INVAR-23, Run: 079, P, 0, 0, 101, 44, 57, 101, 57
INVAR-23, Run: 080, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 081, P, 0, 0, 93, 36, 57, 93, 57
INVAR-23, Run: 082, P, 0, 0, 86, 29, 57, 86, 57
INVAR-23, Run: 083, P, 0, 0, 108, 51, 57, 108, 57
INVAR-23, Run: 084, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 085, P, 0, 0, 96, 39, 57, 96, 57
INVAR-23, Run: 086, P, 0, 0, 109, 52, 57, 109, 57
INVAR-23, Run: 087, P, 0, 0, 92, 35, 57, 92, 57
INVAR-23, Run: 088, P, 0, 0, 93, 36, 57, 93, 57
INVAR-23, Run: 089, P, 0, 0, 88, 31, 57, 88, 57
INVAR-23, Run: 090, P, 0, 0, 113, 56, 57, 113, 57
INVAR-23, Run: 091, P, 0, 0, 105, 48, 57, 105, 57
INVAR-23, Run: 092, P, 0, 0, 98, 41, 57, 98, 57
INVAR-23, Run: 093, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 094, P, 0, 0, 100, 43, 57, 100, 57
INVAR-23, Run: 095, P, 0, 0, 86, 29, 57, 86, 57
INVAR-23, Run: 096, P, 0, 0, 91, 34, 57, 91, 57
INVAR-23, Run: 097, P, 0, 0, 77, 20, 57, 77, 57
INVAR-23, Run: 098, P, 0, 0, 84, 27, 57, 84, 57
INVAR-23, Run: 099, P, 0, 0, 94, 37, 57, 94, 57
INVAR-23, Run: 100, P, 0, 0, 99, 42, 57, 99, 57
INVAR-24, Run: 001, P, 0, 71, 165, 0, 165, 94, 94
INVAR-24, Run: 002, P, 0, 67, 165, 0, 165, 98, 98
INVAR-24, Run: 003, P, 0, 60, 165, 0, 165, 105, 105
INVAR-24, Run: 004, P, 0, 85, 165, 0, 165, 80, 80
INVAR-24, Run: 005, P, 0, 60, 165, 0, 165, 105, 105
INVAR-24, Run: 006, P, 0, 72, 165, 0, 165, 93, 93
INVAR-24, Run: 007, P, 0, 69, 165, 0, 165, 96, 96
INVAR-24, Run: 008, P, 0, 52, 165, 0, 165, 113, 113
INVAR-24, Run: 009, P, 0, 64, 165, 0, 165, 101, 101
INVAR-24, Run: 010, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 011, P, 0, 70, 165, 0, 165, 95, 95
INVAR-24, Run: 012, P, 0, 57, 165, 0, 165, 108, 108
INVAR-24, Run: 013, P, 0, 52, 165, 0, 165, 113, 113
INVAR-24, Run: 014, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 015, P, 0, 53, 165, 0, 165, 112, 112
INVAR-24, Run: 016, P, 0, 45, 165, 0, 165, 120, 120
INVAR-24, Run: 017, P, 0, 64, 165, 0, 165, 101, 101
INVAR-24, Run: 018, P, 0, 54, 165, 0, 165, 111, 111
INVAR-24, Run: 019, P, 0, 72, 165, 0, 165, 93, 93
INVAR-24, Run: 020, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 021, P, 0, 74, 165, 0, 165, 91, 91
INVAR-24, Run: 022, P, 0, 75, 165, 0, 165, 90, 90
INVAR-24, Run: 023, P, 0, 61, 165, 0, 165, 104, 104
INVAR-24, Run: 024, P, 0, 67, 165, 0, 165, 98, 98
INVAR-24, Run: 025, P, 0, 65, 165, 0, 165, 100, 100
INVAR-24, Run: 026, P, 0, 70, 165, 0, 165, 95, 95
INVAR-24, Run: 027, P, 0, 78, 165, 0, 165, 87, 87
INVAR-24, Run: 028, P, 0, 78, 165, 0, 165, 87, 87
INVAR-24, Run: 029, P, 0, 60, 165, 0, 165, 105, 105
INVAR-24, Run: 030, P, 0, 72, 165, 0, 165, 93, 93
INVAR-24, Run: 031, P, 0, 64, 165, 0, 165, 101, 101
INVAR-24, Run: 032, P, 0, 65, 165, 0, 165, 100, 100
INVAR-24, Run: 033, P, 0, 53, 165, 0, 165, 112, 112
INVAR-24, Run: 034, P, 0, 65, 165, 0, 165, 100, 100
INVAR-24, Run: 035, P, 0, 61, 165, 0, 165, 104, 104
INVAR-24, Run: 036, P, 0, 79, 165, 0, 165, 86, 86
INVAR-24, Run: 037, P, 0, 71, 165, 0, 165, 94, 94
INVAR-24, Run: 038, P, 0, 67, 165, 0, 165, 98, 98
INVAR-24, Run: 039, P, 0, 58, 165, 0, 165, 107, 107
INVAR-24, Run: 040, P, 0, 79, 165, 0, 165, 86, 86
INVAR-24, Run: 041, P, 0, 68, 165, 0, 165, 97, 97
INVAR-24, Run: 042, P, 0, 76, 165, 0, 165, 89, 89
INVAR-24, Run: 043, P, 0, 56, 165, 0, 165, 109, 109
INVAR-24, Run: 044, P, 0, 67, 165, 0, 165, 98, 98
INVAR-24, Run: 045, P, 0, 55, 165, 0, 165, 110, 110
INVAR-24, Run: 046, P, 0, 73, 165, 0, 165, 92, 92
INVAR-24, Run: 047, P, 0, 58, 165, 0, 165, 107, 107
INVAR-24, Run: 048, P, 0, 78, 165, 0, 165, 87, 87
INVAR-24, Run: 049, P, 0, 50, 165, 0, 165, 115, 115
INVAR-24, Run: 050, P, 0, 64, 165, 0, 165, 101, 101
INVAR-24, Run: 051, P, 0, 62, 165, 0, 165, 103, 103
INVAR-24, Run: 052, P, 0, 71, 165, 0, 165, 94, 94
INVAR-24, Run: 053, P, 0, 68, 165, 0, 165, 97, 97
INVAR-24, Run: 054, P, 0, 65, 165, 0, 165, 100, 100
INVAR-24, Run: 055, P, 0, 72, 165, 0, 165, 93, 93
INVAR-24, Run: 056, P, 0, 72, 165, 0, 165, 93, 93
INVAR-24, Run: 057, P, 0, 70, 165, 0, 165, 95, 95
INVAR-24, Run: 058, P, 0, 55, 165, 0, 165, 110, 110
INVAR-24, Run: 059, P, 0, 73, 165, 0, 165, 92, 92
INVAR-24, Run: 060, P, 0, 62, 165, 0, 165, 103, 103
INVAR-24, Run: 061, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 062, P, 0, 69, 165, 0, 165, 96, 96
INVAR-24, Run: 063, P, 0, 60, 165, 0, 165, 105, 105
INVAR-24, Run: 064, P, 0, 61, 165, 0, 165, 104, 104
INVAR-24, Run: 065, P, 0, 74, 165, 0, 165, 91, 91
INVAR-24, Run: 066, P, 0, 63, 165, 0, 165, 102, 102
INVAR-24, Run: 067, P, 0, 53, 165, 0, 165, 112, 112
INVAR-24, Run: 068, P, 0, 62, 165, 0, 165, 103, 103
INVAR-24, Run: 069, P, 0, 61, 165, 0, 165, 104, 104
INVAR-24, Run: 070, P, 0, 72, 165, 0, 165, 93, 93
INVAR-24, Run: 071, P, 0, 53, 165, 0, 165, 112, 112
INVAR-24, Run: 072, P, 0, 73, 165, 0, 165, 92, 92
INVAR-24, Run: 073, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 074, P, 0, 51, 165, 0, 165, 114, 114
INVAR-24, Run: 075, P, 0, 58, 165, 0, 165, 107, 107
INVAR-24, Run: 076, P, 0, 53, 165, 0, 165, 112, 112
INVAR-24, Run: 077, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 078, P, 0, 70, 165, 0, 165, 95, 95
INVAR-24, Run: 079, P, 0, 63, 165, 0, 165, 102, 102
INVAR-24, Run: 080, P, 0, 67, 165, 0, 165, 98, 98
INVAR-24, Run: 081, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 082, P, 0, 42, 165, 0, 165, 123, 123
INVAR-24, Run: 083, P, 0, 54, 165, 0, 165, 111, 111
INVAR-24, Run: 084, P, 0, 78, 165, 0, 165, 87, 87
INVAR-24, Run: 085, P, 0, 59, 165, 0, 165, 106, 106
INVAR-24, Run: 086, P, 0, 59, 165, 0, 165, 106, 106
INVAR-24, Run: 087, P, 0, 61, 165, 0, 165, 104, 104
INVAR-24, Run: 088, P, 0, 53, 165, 0, 165, 112, 112
INVAR-24, Run: 089, P, 0, 60, 165, 0, 165, 105, 105
INVAR-24, Run: 090, P, 0, 64, 165, 0, 165, 101, 101
INVAR-24, Run: 091, P, 0, 74, 165, 0, 165, 91, 91
INVAR-24, Run: 092, P, 0, 66, 165, 0, 165, 99, 99
INVAR-24, Run: 093, P, 0, 56, 165, 0, 165, 109, 109
INVAR-24, Run: 094, P, 0, 43, 165, 0, 165, 122, 122
INVAR-24, Run: 095, P, 0, 65, 165, 0, 165, 100, 100
INVAR-24, Run: 096, P, 0, 77, 165, 0, 165, 88, 88
INVAR-24, Run: 097, P, 0, 62, 165, 0, 165, 103, 103
INVAR-24, Run: 098, P, 0, 69, 165, 0, 165, 96, 96
INVAR-24, Run: 099, P, 0, 60, 165, 0, 165, 105, 105
INVAR-24, Run: 100, P, 0, 71, 165, 0, 165, 94, 94
INVAR-25, Run: 001, P, 0, 0, 93, 93, 0, 93, 0
INVAR-25, Run: 002, P, 0, 0, 83, 83, 0, 83, 0
INVAR-25, Run: 003, P, 0, 0, 91, 91, 0, 91, 0
INVAR-25, Run: 004, P, 0, 0, 99, 99, 0, 99, 0
INVAR-25, Run: 005, P, 0, 0, 93, 93, 0, 93, 0
INVAR-25, Run: 006, P, 0, 0, 106, 106, 0, 106, 0
INVAR-25, Run: 007, P, 0, 0, 105, 105, 0, 105, 0
INVAR-25, Run: 008, P, 0, 0, 92, 92, 0, 92, 0
INVAR-25, Run: 009, P, 0, 0, 112, 112, 0, 112, 0
INVAR-25, Run: 010, P, 0, 0, 90, 90, 0, 90, 0
INVAR-25, Run: 011, P, 0, 0, 106, 106, 0, 106, 0
INVAR-25, Run: 012, P, 0, 0, 102, 102, 0, 102, 0
INVAR-25, Run: 013, P, 0, 0, 87, 87, 0, 87, 0
INVAR-25, Run: 014, P, 0, 0, 116, 116, 0, 116, 0
INVAR-25, Run: 015, P, 0, 0, 94, 94, 0, 94, 0
INVAR-25, Run: 016, P, 0, 0, 109, 109, 0, 109, 0
INVAR-25, Run: 017, P, 0, 0, 100, 100, 0, 100, 0
INVAR-25, Run: 018, P, 0, 0, 130, 130, 0, 130, 0
INVAR-25, Run: 019, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 020, P, 0, 0, 87, 87, 0, 87, 0
INVAR-25, Run: 021, P, 0, 0, 102, 102, 0, 102, 0
INVAR-25, Run: 022, P, 0, 0, 104, 104, 0, 104, 0
INVAR-25, Run: 023, P, 0, 0, 112, 112, 0, 112, 0
INVAR-25, Run: 024, P, 0, 0, 94, 94, 0, 94, 0
INVAR-25, Run: 025, P, 0, 0, 99, 99, 0, 99, 0
INVAR-25, Run: 026, P, 0, 0, 95, 95, 0, 95, 0
INVAR-25, Run: 027, P, 0, 0, 107, 107, 0, 107, 0
INVAR-25, Run: 028, P, 0, 0, 95, 95, 0, 95, 0
INVAR-25, Run: 029, P, 0, 0, 111, 111, 0, 111, 0
INVAR-25, Run: 030, P, 0, 0, 108, 108, 0, 108, 0
INVAR-25, Run: 031, P, 0, 0, 102, 102, 0, 102, 0
INVAR-25, Run: 032, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 033, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 034, P, 0, 0, 103, 103, 0, 103, 0
INVAR-25, Run: 035, P, 0, 0, 121, 121, 0, 121, 0
INVAR-25, Run: 036, P, 0, 0, 87, 87, 0, 87, 0
INVAR-25, Run: 037, P, 0, 0, 110, 110, 0, 110, 0
INVAR-25, Run: 038, P, 0, 0, 111, 111, 0, 111, 0
INVAR-25, Run: 039, P, 0, 0, 90, 90, 0, 90, 0
INVAR-25, Run: 040, P, 0, 0, 93, 93, 0, 93, 0
INVAR-25, Run: 041, P, 0, 0, 87, 87, 0, 87, 0
INVAR-25, Run: 042, P, 0, 0, 98, 98, 0, 98, 0
INVAR-25, Run: 043, P, 0, 0, 103, 103, 0, 103, 0
INVAR-25, Run: 044, P, 0, 0, 93, 93, 0, 93, 0
INVAR-25, Run: 045, P, 0, 0, 77, 77, 0, 77, 0
INVAR-25, Run: 046, P, 0, 0, 102, 102, 0, 102, 0
INVAR-25, Run: 047, P, 0, 0, 95, 95, 0, 95, 0
INVAR-25, Run: 048, P, 0, 0, 80, 80, 0, 80, 0
INVAR-25, Run: 049, P, 0, 0, 109, 109, 0, 109, 0
INVAR-25, Run: 050, P, 0, 0, 100, 100, 0, 100, 0
INVAR-25, Run: 051, P, 0, 0, 115, 115, 0, 115, 0
INVAR-25, Run: 052, P, 0, 0, 77, 77, 0, 77, 0
INVAR-25, Run: 053, P, 0, 0, 91, 91, 0, 91, 0
INVAR-25, Run: 054, P, 0, 0, 97, 97, 0, 97, 0
INVAR-25, Run: 055, P, 0, 0, 90, 90, 0, 90, 0
INVAR-25, Run: 056, P, 0, 0, 106, 106, 0, 106, 0
INVAR-25, Run: 057, P, 0, 0, 86, 86, 0, 86, 0
INVAR-25, Run: 058, P, 0, 0, 84, 84, 0, 84, 0
INVAR-25, Run: 059, P, 0, 0, 87, 87, 0, 87, 0
INVAR-25, Run: 060, P, 0, 0, 94, 94, 0, 94, 0
INVAR-25, Run: 061, P, 0, 0, 106, 106, 0, 106, 0
INVAR-25, Run: 062, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 063, P, 0, 0, 116, 116, 0, 116, 0
INVAR-25, Run: 064, P, 0, 0, 95, 95, 0, 95, 0
INVAR-25, Run: 065, P, 0, 0, 128, 128, 0, 128, 0
INVAR-25, Run: 066, P, 0, 0, 103, 103, 0, 103, 0
INVAR-25, Run: 067, P, 0, 0, 108, 108, 0, 108, 0
INVAR-25, Run: 068, P, 0, 0, 99, 99, 0, 99, 0
INVAR-25, Run: 069, P, 0, 0, 126, 126, 0, 126, 0
INVAR-25, Run: 070, P, 0, 0, 117, 117, 0, 117, 0
INVAR-25, Run: 071, P, 0, 0, 104, 104, 0, 104, 0
INVAR-25, Run: 072, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 073, P, 0, 0, 94, 94, 0, 94, 0
INVAR-25, Run: 074, P, 0, 0, 89, 89, 0, 89, 0
INVAR-25, Run: 075, P, 0, 0, 88, 88, 0, 88, 0
INVAR-25, Run: 076, P, 0, 0, 114, 114, 0, 114, 0
INVAR-25, Run: 077, P, 0, 0, 100, 100, 0, 100, 0
INVAR-25, Run: 078, P, 0, 0, 105, 105, 0, 105, 0
INVAR-25, Run: 079, P, 0, 0, 103, 103, 0, 103, 0
INVAR-25, Run: 080, P, 0, 0, 99, 99, 0, 99, 0
INVAR-25, Run: 081, P, 0, 0, 116, 116, 0, 116, 0
INVAR-25, Run: 082, P, 0, 0, 91, 91, 0, 91, 0
INVAR-25, Run: 083, P, 0, 0, 109, 109, 0, 109, 0
INVAR-25, Run: 084, P, 0, 0, 90, 90, 0, 90, 0
INVAR-25, Run: 085, P, 0, 0, 93, 93, 0, 93, 0
INVAR-25, Run: 086, P, 0, 0, 102, 102, 0, 102, 0
INVAR-25, Run: 087, P, 0, 0, 94, 94, 0, 94, 0
INVAR-25, Run: 088, P, 0, 0, 93, 93, 0, 93, 0
INVAR-25, Run: 089, P, 0, 0, 110, 110, 0, 110, 0
INVAR-25, Run: 090, P, 0, 0, 94, 94, 0, 94, 0
INVAR-25, Run: 091, P, 0, 0, 90, 90, 0, 90, 0
INVAR-25, Run: 092, P, 0, 0, 119, 119, 0, 119, 0
INVAR-25, Run: 093, P, 0, 0, 107, 107, 0, 107, 0
INVAR-25, Run: 094, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 095, P, 0, 0, 107, 107, 0, 107, 0
INVAR-25, Run: 096, P, 0, 0, 102, 102, 0, 102, 0
INVAR-25, Run: 097, P, 0, 0, 97, 97, 0, 97, 0
INVAR-25, Run: 098, P, 0, 0, 114, 114, 0, 114, 0
INVAR-25, Run: 099, P, 0, 0, 101, 101, 0, 101, 0
INVAR-25, Run: 100, P, 0, 0, 104, 104, 0, 104, 0
INVAR-26, Run: 001, P, 0, 0, 110, 110, 0, 110, 0
INVAR-26, Run: 002, P, 0, 0, 88, 88, 0, 88, 0
INVAR-26, Run: 003, P, 0, 0, 112, 112, 0, 112, 0
INVAR-26, Run: 004, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 005, P, 0, 0, 118, 118, 0, 118, 0
INVAR-26, Run: 006, P, 0, 0, 103, 103, 0, 103, 0
INVAR-26, Run: 007, P, 0, 0, 96, 96, 0, 96, 0
INVAR-26, Run: 008, P, 0, 0, 108, 108, 0, 108, 0
INVAR-26, Run: 009, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 010, P, 0, 0, 87, 87, 0, 87, 0
INVAR-26, Run: 011, P, 0, 0, 86, 86, 0, 86, 0
INVAR-26, Run: 012, P, 0, 0, 84, 84, 0, 84, 0
INVAR-26, Run: 013, P, 0, 0, 97, 97, 0, 97, 0
INVAR-26, Run: 014, P, 0, 0, 90, 90, 0, 90, 0
INVAR-26, Run: 015, P, 0, 0, 90, 90, 0, 90, 0
INVAR-26, Run: 016, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 017, P, 0, 0, 107, 107, 0, 107, 0
INVAR-26, Run: 018, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 019, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 020, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 021, P, 0, 0, 91, 91, 0, 91, 0
INVAR-26, Run: 022, P, 0, 0, 94, 94, 0, 94, 0
INVAR-26, Run: 023, P, 0, 0, 105, 105, 0, 105, 0
INVAR-26, Run: 024, P, 0, 0, 86, 86, 0, 86, 0
INVAR-26, Run: 025, P, 0, 0, 99, 99, 0, 99, 0
INVAR-26, Run: 026, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 027, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 028, P, 0, 0, 107, 107, 0, 107, 0
INVAR-26, Run: 029, P, 0, 0, 97, 97, 0, 97, 0
INVAR-26, Run: 030, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 031, P, 0, 0, 92, 92, 0, 92, 0
INVAR-26, Run: 032, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 033, P, 0, 0, 118, 118, 0, 118, 0
INVAR-26, Run: 034, P, 0, 0, 93, 93, 0, 93, 0
INVAR-26, Run: 035, P, 0, 0, 101, 101, 0, 101, 0
INVAR-26, Run: 036, P, 0, 0, 89, 89, 0, 89, 0
INVAR-26, Run: 037, P, 0, 0, 94, 94, 0, 94, 0
INVAR-26, Run: 038, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 039, P, 0, 0, 98, 98, 0, 98, 0
INVAR-26, Run: 040, P, 0, 0, 97, 97, 0, 97, 0
INVAR-26, Run: 041, P, 0, 0, 99, 99, 0, 99, 0
INVAR-26, Run: 042, P, 0, 0, 96, 96, 0, 96, 0
INVAR-26, Run: 043, P, 0, 0, 101, 101, 0, 101, 0
INVAR-26, Run: 044, P, 0, 0, 87, 87, 0, 87, 0
INVAR-26, Run: 045, P, 0, 0, 80, 80, 0, 80, 0
INVAR-26, Run: 046, P, 0, 0, 91, 91, 0, 91, 0
INVAR-26, Run: 047, P, 0, 0, 86, 86, 0, 86, 0
INVAR-26, Run: 048, P, 0, 0, 120, 120, 0, 120, 0
INVAR-26, Run: 049, P, 0, 0, 118, 118, 0, 118, 0
INVAR-26, Run: 050, P, 0, 0, 106, 106, 0, 106, 0
INVAR-26, Run: 051, P, 0, 0, 112, 112, 0, 112, 0
INVAR-26, Run: 052, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 053, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 054, P, 0, 0, 97, 97, 0, 97, 0
INVAR-26, Run: 055, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 056, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 057, P, 0, 0, 116, 116, 0, 116, 0
INVAR-26, Run: 058, P, 0, 0, 83, 83, 0, 83, 0
INVAR-26, Run: 059, P, 0, 0, 98, 98, 0, 98, 0
INVAR-26, Run: 060, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 061, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 062, P, 0, 0, 99, 99, 0, 99, 0
INVAR-26, Run: 063, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 064, P, 0, 0, 97, 97, 0, 97, 0
INVAR-26, Run: 065, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 066, P, 0, 0, 104, 104, 0, 104, 0
INVAR-26, Run: 067, P, 0, 0, 102, 102, 0, 102, 0
INVAR-26, Run: 068, P, 0, 0, 95, 95, 0, 95, 0
INVAR-26, Run: 069, P, 0, 0, 105, 105, 0, 105, 0
INVAR-26, Run: 070, P, 0, 0, 126, 126, 0, 126, 0
INVAR-26, Run: 071, P, 0, 0, 99, 99, 0, 99, 0
INVAR-26, Run: 072, P, 0, 0, 77, 77, 0, 77, 0
INVAR-26, Run: 073, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 074, P, 0, 0, 89, 89, 0, 89, 0
INVAR-26, Run: 075, P, 0, 0, 94, 94, 0, 94, 0
INVAR-26, Run: 076, P, 0, 0, 121, 121, 0, 121, 0
INVAR-26, Run: 077, P, 0, 0, 109, 109, 0, 109, 0
INVAR-26, Run: 078, P, 0, 0, 115, 115, 0, 115, 0
INVAR-26, Run: 079, P, 0, 0, 101, 101, 0, 101, 0
INVAR-26, Run: 080, P, 0, 0, 92, 92, 0, 92, 0
INVAR-26, Run: 081, P, 0, 0, 106, 106, 0, 106, 0
