Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 047, P, 1, 0, 0, 1, 0, 0, 515, 0, 0, 1, 0, 100, 86, 200, 4415, 65, 65, 4415, 100, 68, 31, 100, 142, 200, 33149, 16617
INVAR-10, Run: 048, P, 1, 0, 0, 2, 0, 0, 490, 0, 0, 1, 0, 100, 111, 200, 4882, 79, 79, 4882, 100, 65, 34, 100, 154, 200, 34424, 17267
INVAR-10, Run: 049, P, 0, 0, 0, 0, 0, 0, 494, 0, 2, 1, 2, 99, 106, 200, 3992, 63, 61, 3992, 100, 58, 41, 99, 153, 200, 36980, 18543
INVAR-10, Run: 050, P, 1, 0, 0, 0, 0, 0, 510, 0, 0, 1, 0, 100, 91, 200, 6542, 70, 70, 6542, 100, 65, 34, 100, 145, 200, 35698, 17894
INVAR-10, Run: 051, P, 0, 0, 0, 2, 0, 0, 494, 0, 0, 1, 0, 100, 106, 200, 5725, 55, 55, 5725, 100, 70, 29, 100, 152, 200, 33410, 16758
INVAR-10, Run: 052, P, 1, 0, 0, 1, 0, 0, 511, 0, 0, 1, 0, 100, 90, 200, 4980, 74, 74, 4980, 100, 68, 31, 100, 144, 200, 37391, 18740
INVAR-10, Run: 053, P, 1, 0, 0, 0, 0, 0, 490, 0, 0, 1, 0, 100, 111, 200, 5839, 78, 78, 5839, 100, 53, 46, 100, 155, 200, 36042, 18076
INVAR-10, Run: 054, P, 1, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 100, 99, 200, 5870, 55, 55, 5870, 100, 72, 27, 100, 149, 200, 41298, 20698
INVAR-10, Run: 055, P, 1, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 100, 103, 200, 5351, 62, 62, 5351, 100, 58, 41, 100, 151, 200, 35050, 17576
INVAR-10, Run: 056, P, 0, 0, 0, 0, 0, 0, 510, 0, 0, 1, 0, 100, 90, 200, 5135, 70, 70, 5135, 100, 66, 33, 100, 145, 200, 27080, 13585
INVAR-10, Run: 057, P, 1, 0, 0, 0, 0, 0, 494, 0, 0, 1, 0, 100, 107, 200, 4965, 61, 61, 4965, 100, 58, 41, 100, 153, 200, 37750, 18928
INVAR-10, Run: 058, P, 0, 0, 0, 0, 0, 0, 496, 0, 0, 1, 0, 100, 104, 200, 6866, 69, 69, 6866, 100, 63, 36, 100, 152, 200, 32336, 16220
INVAR-10, Run: 059, P, 1, 0, 0, 0, 0, 0, 510, 0, 0, 1, 0, 100, 91, 200, 5268, 82, 82, 5268, 100, 65, 34, 100, 145, 200, 28260, 14175
INVAR-10, Run: 060, P, 1, 0, 0, 0, 0, 0, 504, 0, 0, 1, 0, 100, 97, 200, 5656, 59, 59, 5656, 100, 67, 32, 100, 148, 200, 36042, 18069
INVAR-10, Run: 061, P, 1, 0, 0, 0, 0, 0, 514, 0, 0, 1, 0, 100, 87, 200, 4381, 80, 80, 4381, 100, 65, 34, 100, 143, 200, 31928, 16007
INVAR-10, Run: 062, P, 1, 0, 0, 0, 0, 0, 504, 0, 0, 1, 0, 100, 97, 200, 5196, 49, 49, 5196, 100, 59, 40, 100, 148, 200, 28306, 14201
INVAR-10, Run: 063, P, 1, 0, 0, 0, 0, 0, 494, 0, 0, 1, 0, 100, 107, 200, 5554, 72, 72, 5554, 100, 66, 33, 100, 153, 200, 38184, 19145
INVAR-10, Run: 064, P, 0, 0, 0, 2, 0, 0, 490, 0, 0, 1, 0, 100, 110, 200, 5096, 77, 77, 5096, 100, 54, 45, 100, 154, 200, 32454, 16282
INVAR-10, Run: 065, P, 1, 0, 0, 0, 0, 0, 510, 0, 2, 1, 2, 99, 91, 200, 4514, 62, 60, 4514, 100, 67, 32, 99, 145, 200, 40152, 20121
INVAR-10, Run: 066, P, 0, 0, 0, 0, 0, 0, 516, 0, 2, 1, 2, 99, 84, 200, 3844, 69, 67, 3844, 100, 58, 41, 99, 142, 200, 35630, 17857
INVAR-10, Run: 067, P, 1, 0, 0, 0, 0, 0, 514, 0, 0, 1, 0, 100, 87, 200, 5260, 66, 66, 5260, 100, 66, 33, 100, 143, 200, 35008, 17547
INVAR-10, Run: 068, P, 1, 0, 0, 0, 0, 0, 494, 0, 0, 1, 0, 100, 107, 200, 4565, 100, 100, 4565, 100, 64, 35, 100, 153, 200, 30416, 15261
INVAR-10, Run: 069, P, 1, 0, 0, 1, 0, 0, 493, 0, 0, 1, 0, 100, 108, 200, 4715, 71, 71, 4715, 100, 53, 46, 100, 153, 200, 37491, 18799
INVAR-10, Run: 070, P, 1, 0, 0, 2, 0, 0, 482, 0, 0, 1, 0, 100, 119, 200, 5119, 76, 76, 5119, 100, 60, 39, 100, 158, 200, 33338, 16728
INVAR-10, Run: 071, P, 1, 0, 0, 1, 0, 0, 503, 0, 0, 1, 0, 100, 98, 200, 5614, 58, 58, 5614, 100, 55, 44, 100, 148, 200, 36607, 18352
INVAR-10, Run: 072, P, 1, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 100, 95, 200, 6029, 58, 58, 6029, 100, 61, 38, 100, 147, 200, 28490, 14292
INVAR-10, Run: 073, P, 0, 0, 0, 2, 0, 0, 512, 0, 0, 1, 0, 100, 88, 200, 5245, 63, 63, 5245, 100, 67, 32, 100, 143, 200, 28190, 14139
INVAR-10, Run: 074, P, 1, 0, 0, 2, 0, 0, 514, 0, 0, 1, 0, 100, 87, 200, 4999, 66, 66, 4999, 100, 68, 31, 100, 142, 200, 38848, 19467
INVAR-10, Run: 075, P, 1, 0, 0, 0, 0, 0, 496, 0, 0, 1, 0, 100, 105, 200, 4060, 66, 66, 4060, 100, 57, 42, 100, 152, 200, 37706, 18905
INVAR-10, Run: 076, P, 0, 0, 0, 0, 0, 0, 498, 0, 0, 1, 0, 100, 102, 200, 4539, 80, 80, 4539, 100, 63, 36, 100, 151, 200, 27918, 14010
INVAR-10, Run: 077, P, 1, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 100, 95, 200, 5173, 60, 60, 5173, 100, 64, 35, 100, 147, 200, 29752, 14923
INVAR-10, Run: 078, P, 1, 0, 0, 0, 0, 0, 494, 0, 2, 1, 2, 99, 107, 200, 4200, 69, 67, 4200, 100, 71, 28, 99, 153, 200, 33282, 16694
INVAR-10, Run: 079, P, 0, 0, 0, 0, 0, 0, 486, 0, 0, 1, 0, 100, 114, 200, 5636, 78, 78, 5636, 100, 55, 44, 100, 157, 200, 33744, 16929
INVAR-10, Run: 080, P, 1, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 100, 95, 200, 4292, 54, 54, 4292, 100, 62, 37, 100, 147, 200, 33046, 16570
INVAR-10, Run: 081, P, 1, 0, 0, 1, 0, 0, 501, 0, 0, 1, 0, 100, 100, 200, 6032, 64, 64, 6032, 100, 66, 33, 100, 149, 200, 38881, 19490
INVAR-10, Run: 082, P, 1, 0, 0, 0, 0, 0, 478, 0, 0, 1, 0, 100, 123, 200, 4204, 55, 55, 4204, 100, 61, 38, 100, 161, 200, 34664, 17393
INVAR-10, Run: 083, P, 1, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 100, 95, 200, 4563, 73, 73, 4563, 100, 65, 34, 100, 147, 200, 29232, 14663
INVAR-10, Run: 084, P, 0, 0, 0, 0, 0, 0, 494, 0, 2, 1, 2, 99, 106, 200, 4011, 63, 61, 4011, 100, 55, 44, 99, 153, 200, 39880, 19993
INVAR-10, Run: 085, P, 1, 0, 0, 0, 0, 0, 522, 0, 0, 1, 0, 100, 79, 200, 5120, 60, 60, 5120, 100, 73, 26, 100, 139, 200, 29630, 14854
INVAR-10, Run: 086, P, 1, 0, 0, 0, 0, 0, 510, 0, 0, 1, 0, 100, 91, 200, 5343, 76, 76, 5343, 100, 58, 41, 100, 145, 200, 34412, 17251
INVAR-10, Run: 087, P, 1, 0, 0, 2, 0, 0, 498, 0, 0, 1, 0, 100, 103, 200, 4619, 65, 65, 4619, 100, 60, 39, 100, 150, 200, 33046, 16574
INVAR-10, Run: 088, P, 1, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 100, 95, 200, 5250, 53, 53, 5250, 100, 61, 38, 100, 147, 200, 37054, 18574
INVAR-10, Run: 089, P, 1, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 100, 99, 200, 3758, 79, 79, 3758, 100, 52, 47, 100, 149, 200, 26288, 13193
INVAR-10, Run: 090, P, 0, 0, 0, 3, 0, 0, 479, 0, 0, 1, 0, 100, 121, 200, 4792, 66, 66, 4792, 100, 69, 30, 100, 159, 200, 34105, 17113
INVAR-10, Run: 091, P, 1, 0, 0, 1, 0, 0, 503, 0, 0, 1, 0, 100, 98, 200, 5563, 68, 68, 5563, 100, 68, 31, 100, 148, 200, 31651, 15874
INVAR-10, Run: 092, P, 0, 0, 0, 0, 0, 0, 502, 0, 0, 1, 0, 100, 98, 200, 5588, 61, 61, 5588, 100, 67, 32, 100, 149, 200, 41716, 20907
INVAR-10, Run: 093, P, 1, 0, 0, 1, 0, 0, 485, 0, 0, 1, 0, 100, 116, 200, 5250, 60, 60, 5250, 100, 59, 40, 100, 157, 200, 44455, 22285
INVAR-10, Run: 094, P, 1, 0, 0, 0, 0, 0, 494, 0, 2, 1, 2, 99, 107, 200, 4770, 74, 72, 4770, 100, 60, 39, 99, 153, 200, 35158, 17632
INVAR-10, Run: 095, P, 1, 0, 0, 0, 0, 0, 496, 0, 2, 1, 2, 99, 105, 200, 4066, 79, 77, 4066, 100, 56, 43, 99, 152, 200, 40690, 20397
INVAR-10, Run: 096, P, 1, 0, 0, 1, 0, 0, 517, 0, 0, 1, 0, 100, 84, 200, 4905, 65, 65, 4905, 100, 57, 42, 100, 141, 200, 27753, 13918
INVAR-10, Run: 097, P, 0, 0, 0, 2, 0, 0, 496, 0, 0, 1, 0, 100, 104, 200, 4177, 59, 59, 4177, 100, 57, 42, 100, 151, 200, 32522, 16313
INVAR-10, Run: 098, P, 1, 0, 0, 0, 0, 0, 506, 0, 0, 1, 0, 100, 95, 200, 3830, 50, 50, 3830, 100, 57, 42, 100, 147, 200, 35558, 17826
INVAR-10, Run: 099, P, 1, 0, 0, 0, 0, 0, 502, 0, 2, 1, 2, 99, 99, 200, 4967, 57, 55, 4967, 100, 66, 33, 99, 149, 200, 35146, 17622
INVAR-10, Run: 100, P, 0, 0, 0, 3, 0, 0, 495, 0, 0, 1, 0, 100, 105, 200, 4360, 66, 66, 4360, 100, 70, 29, 100, 151, 200, 38149, 19127
INVAR-2, Run: 001, P, 0, 0, 0, 0, 0, 0, 80, 0, 2, 1, 2, 27, 88, 56, 547, 12, 10, 547, 28, 21, 6, 27, 72, 56, 6442, 3265
INVAR-2, Run: 002, P, 1, 0, 0, 1, 0, 0, 87, 0, 0, 1, 0, 28, 82, 56, 488, 27, 27, 488, 28, 15, 12, 28, 68, 56, 6169, 3125
INVAR-2, Run: 003, P, 1, 0, 0, 0, 0, 0, 66, 0, 0, 1, 0, 28, 103, 56, 549, 16, 16, 549, 28, 19, 8, 28, 79, 56, 6810, 3456
INVAR-2, Run: 004, P, 0, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 28, 114, 56, 525, 23, 23, 525, 28, 19, 8, 28, 85, 56, 7226, 3670
INVAR-2, Run: 005, P, 1, 0, 0, 0, 0, 0, 80, 0, 0, 1, 0, 28, 89, 56, 761, 21, 21, 761, 28, 17, 10, 28, 72, 56, 6656, 3372
INVAR-2, Run: 006, P, 0, 0, 0, 0, 0, 0, 80, 0, 0, 1, 0, 28, 88, 56, 586, 14, 14, 586, 28, 15, 12, 28, 72, 56, 5946, 3017
INVAR-2, Run: 007, P, 0, 0, 0, 0, 0, 0, 72, 0, 2, 1, 2, 27, 96, 56, 618, 23, 21, 618, 28, 12, 15, 27, 76, 56, 6898, 3497
INVAR-2, Run: 008, P, 1, 0, 0, 0, 0, 0, 66, 0, 0, 1, 0, 28, 103, 56, 628, 21, 21, 628, 28, 16, 11, 28, 79, 56, 7342, 3722
INVAR-2, Run: 009, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2, 27, 119, 56, 702, 28, 26, 702, 28, 20, 7, 27, 87, 56, 8662, 4390
INVAR-2, Run: 010, P, 1, 0, 0, 0, 0, 0, 68, 0, 2, 1, 2, 27, 101, 56, 806, 23, 21, 806, 28, 20, 7, 27, 78, 56, 6712, 3406
INVAR-2, Run: 011, P, 0, 0, 0, 2, 0, 0, 70, 0, 0, 1, 0, 28, 98, 56, 673, 12, 12, 673, 28, 17, 10, 28, 76, 56, 6632, 3365
INVAR-2, Run: 012, P, 0, 0, 0, 2, 0, 0, 82, 0, 2, 1, 2, 27, 86, 56, 412, 25, 23, 412, 28, 15, 12, 27, 70, 56, 8866, 4476
INVAR-2, Run: 013, P, 1, 0, 0, 1, 0, 0, 69, 0, 0, 1, 0, 28, 100, 56, 538, 22, 22, 538, 28, 18, 9, 28, 77, 56, 7081, 3590
INVAR-2, Run: 014, P, 1, 0, 0, 0, 0, 0, 68, 0, 0, 1, 0, 28, 101, 56, 602, 29, 29, 602, 28, 14, 13, 28, 78, 56, 7714, 3907
INVAR-2, Run: 015, P, 1, 0, 0, 1, 0, 0, 75, 0, 0, 1, 0, 28, 94, 56, 549, 15, 15, 549, 28, 16, 11, 28, 74, 56, 6283, 3188
INVAR-2, Run: 016, P, 0, 0, 0, 2, 0, 0, 64, 0, 2, 1, 2, 27, 104, 56, 502, 20, 18, 502, 28, 20, 7, 27, 79, 56, 7566, 3835
INVAR-2, Run: 017, P, 1, 0, 0, 0, 0, 0, 66, 0, 0, 1, 0, 28, 103, 56, 653, 22, 22, 653, 28, 17, 10, 28, 79, 56, 6240, 3171
INVAR-2, Run: 018, P, 1, 0, 0, 0, 0, 0, 70, 0, 0, 1, 0, 28, 99, 56, 642, 23, 23, 642, 28, 16, 11, 28, 77, 56, 6964, 3531
INVAR-2, Run: 019, P, 0, 0, 0, 0, 0, 0, 72, 0, 2, 1, 2, 27, 96, 56, 758, 19, 17, 758, 28, 16, 11, 27, 76, 56, 6978, 3537
INVAR-2, Run: 020, P, 1, 0, 0, 1, 0, 0, 73, 0, 0, 1, 0, 28, 96, 56, 860, 18, 18, 860, 28, 19, 8, 28, 75, 56, 6031, 3063
INVAR-2, Run: 021, P, 1, 0, 0, 0, 0, 0, 78, 0, 0, 1, 0, 28, 91, 56, 605, 16, 16, 605, 28, 21, 6, 28, 73, 56, 6736, 3413
INVAR-2, Run: 022, P, 1, 0, 0, 0, 0, 0, 76, 0, 2, 1, 2, 27, 93, 56, 517, 19, 17, 517, 28, 18, 9, 27, 74, 56, 6980, 3536
INVAR-2, Run: 023, P, 1, 0, 0, 0, 0, 0, 72, 0, 0, 1, 0, 28, 97, 56, 423, 24, 24, 423, 28, 16, 11, 28, 76, 56, 6120, 3108
INVAR-2, Run: 024, P, 0, 0, 0, 0, 0, 0, 66, 0, 0, 1, 0, 28, 102, 56, 626, 18, 18, 626, 28, 20, 7, 28, 79, 56, 7696, 3899
INVAR-2, Run: 025, P, 1, 0, 0, 0, 0, 0, 60, 0, 2, 1, 2, 27, 109, 56, 733, 21, 19, 733, 28, 18, 9, 27, 82, 56, 6040, 3074
INVAR-2, Run: 026, P, 1, 0, 0, 2, 0, 0, 70, 0, 0, 1, 0, 28, 99, 56, 626, 17, 17, 626, 28, 16, 11, 28, 76, 56, 7858, 3978
INVAR-2, Run: 027, P, 0, 0, 0, 2, 0, 0, 66, 0, 0, 1, 0, 28, 102, 56, 621, 27, 27, 621, 28, 16, 11, 28, 78, 56, 6536, 3319
INVAR-2, Run: 028, P, 0, 0, 0, 0, 0, 0, 78, 0, 0, 1, 0, 28, 90, 56, 439, 22, 22, 439, 28, 16, 11, 28, 73, 56, 6304, 3197
INVAR-2, Run: 029, P, 1, 0, 0, 0, 0, 0, 76, 0, 0, 1, 0, 28, 93, 56, 539, 19, 19, 539, 28, 16, 11, 28, 74, 56, 7760, 3926
INVAR-2, Run: 030, P, 1, 0, 0, 0, 0, 0, 80, 0, 2, 1, 2, 27, 89, 56, 660, 26, 24, 660, 28, 18, 9, 27, 72, 56, 7122, 3605
INVAR-2, Run: 031, P, 0, 0, 0, 0, 0, 0, 76, 0, 2, 1, 2, 27, 92, 56, 551, 28, 26, 551, 28, 13, 14, 27, 74, 56, 7568, 3830
INVAR-2, Run: 032, P, 0, 0, 0, 2, 0, 0, 60, 0, 0, 1, 0, 28, 108, 56, 665, 16, 16, 665, 28, 16, 11, 28, 81, 56, 7124, 3616
INVAR-2, Run: 033, P, 0, 0, 0, 0, 0, 0, 74, 0, 0, 1, 0, 28, 94, 56, 682, 18, 18, 682, 28, 18, 9, 28, 75, 56, 7672, 3883
INVAR-2, Run: 034, P, 0, 0, 0, 0, 0, 0, 72, 0, 2, 1, 2, 27, 96, 56, 700, 20, 18, 700, 28, 13, 14, 27, 76, 56, 7024, 3560
INVAR-2, Run: 035, P, 1, 0, 0, 0, 0, 0, 74, 0, 0, 1, 0, 28, 95, 56, 639, 20, 20, 639, 28, 16, 11, 28, 75, 56, 6786, 3440
INVAR-2, Run: 036, P, 1, 0, 0, 1, 0, 0, 79, 0, 0, 1, 0, 28, 90, 56, 632, 20, 20, 632, 28, 18, 9, 28, 72, 56, 6481, 3285
INVAR-2, Run: 037, P, 1, 0, 0, 1, 0, 0, 73, 0, 0, 1, 0, 28, 96, 56, 604, 15, 15, 604, 28, 20, 7, 28, 75, 56, 6939, 3517
INVAR-2, Run: 038, P, 1, 0, 0, 0, 0, 0, 70, 0, 0, 1, 0, 28, 99, 56, 912, 13, 13, 912, 28, 22, 5, 28, 77, 56, 7080, 3589
