Input Number, Run_Number, Result@ 100, ao, SetABX1, SetX1ab, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, F, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 1, 17, 6, 3, 0, 7, 1, 0, 2, 1, 7, 2, 1, 1, 17, 1, 0, 41, 15, 43, 16, 1, 1, 0, 9, 0, 0, 2, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 16, 2, 0, 12, 0, 2, 15, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 23, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 30, 2, 0, 5, 0, 0, 12, 3, 15, 1, 3, 0
INVAR-1, Run: 029, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 9, 0, 0, 31, 9, 33, 10, 1, 1, 16, 1, 1, 37, 9, 40, 11, 1, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 15, 1, 0, 1, 2, 0, 3, 1, 1, 1, 1, 1, 1, 4, 0, 11, 0, 23, 2, 0, 0, 0, 0, 0, 0, 0, 4, 31, 8, 34, 8, 0, 5, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 62, 12, 63, 13, 0, 1, 14, 4, 0, 8, 1, 13, 2, 1, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 5, 0, 2, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 6, 1, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 1, 15, 8, 1, 0, 9, 0, 0, 7, 2, 9, 3, 3, 1, 18, 0, 0, 7, 0, 8, 1, 1, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 17, 1, 0, 2, 7, 1, 4, 2, 1, 1, 1, 1, 1, 4, 0, 14, 0, 25, 1, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 2, 1, 2, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 17, 8, 1, 0, 7, 2, 0, 2, 2, 6, 3, 1, 1, 16, 2, 0, 2, 0, 5, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 16, 2, 0, 8, 3, 0, 11, 1, 1, 1, 1, 1, 1, 5, 0, 11, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 4, 12, 3, 14, 4, 1, 4, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, F, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 16, 9, 0, 0, 7, 1, 1, 4, 3, 7, 5, 2, 1, 17, 1, 0, 9, 3, 11, 4, 1, 1, 0, 8, 1, 0, 1, 0, 2, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 16, 2, 0, 38, 7, 10, 41, 10, 0, 0, 0, 0, 1, 7, 0, 25, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 8, 4, 1, 6, 2, 1, 2, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 7, 0, 10, 1, 1, 1, 15, 3, 0, 27, 7, 31, 8, 1, 1, 1, 9, 0, 0, 2, 1, 2, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 18, 0, 0, 16, 3, 5, 17, 6, 1, 1, 1, 1, 1, 3, 1, 17, 0, 28, 3, 0, 0, 0, 0, 0, 0, 0, 5, 13, 3, 17, 3, 0, 5, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 15, 7, 2, 0, 8, 1, 0, 13, 1, 17, 2, 2, 1, 14, 3, 1, 6, 1, 11, 3, 1, 1, 1, 9, 0, 0, 1, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 17, 1, 0, 11, 1, 2, 13, 3, 1, 1, 1, 1, 1, 5, 0, 12, 0, 27, 3, 1, 0, 0, 0, 0, 0, 0, 3, 16, 3, 21, 5, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 16, 3, 17, 4, 1, 1, 15, 2, 1, 49, 16, 53, 18, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 16, 2, 0, 5, 0, 1, 8, 2, 1, 1, 1, 1, 1, 5, 0, 3, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 18, 8, 0, 1, 9, 0, 0, 2, 0, 4, 2, 0, 1, 16, 2, 0, 31, 4, 34, 5, 1, 1, 0, 8, 0, 1, 0, 0, 2, 2, 1, 0, 0, 5, 0, 1, 0, 1, 0, 0, 17, 1, 0, 17, 1, 6, 19, 7, 1, 1, 1, 1, 1, 1, 0, 6, 0, 33, 2, 0, 0, 0, 0, 0, 0, 0, 2, 15, 5, 18, 6, 1, 8, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, F, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 9, 0, 0, 8, 1, 0, 39, 5, 40, 5, 0, 0, 14, 3, 1, 2, 1, 7, 3, 1, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 15, 1, 0, 0, 12, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 24, 9, 25, 10, 1, 1, 17, 1, 0, 19, 2, 21, 3, 1, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 17, 1, 0, 13, 1, 1, 15, 2, 1, 1, 1, 1, 1, 5, 0, 10, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5, 1, 1, 4, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, F, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 17, 3, 1, 0, 4, 0, 0, 0, 0, 2, 1, 1, 1, 18, 0, 0, 5, 2, 6, 3, 1, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 14, 3, 1, 17, 1, 4, 22, 6, 1, 1, 1, 1, 1, 3, 0, 8, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 7, 1, 1, 6, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 16, 9, 0, 0, 8, 1, 0, 38, 13, 40, 14, 2, 1, 18, 0, 0, 8, 1, 9, 2, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 16, 2, 0, 7, 4, 0, 10, 1, 1, 1, 1, 1, 1, 2, 0, 17, 1, 34, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 2, 5, 4, 1, 6, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, F, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 1, 16, 9, 0, 0, 9, 0, 0, 2, 1, 3, 2, 2, 1, 14, 3, 0, 0, 1, 4, 2, 1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 16, 1, 0, 16, 1, 5, 18, 6, 1, 1, 1, 1, 1, 2, 0, 4, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 2, 10, 1, 13, 2, 1, 6, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 2, 0, 5, 1, 2, 1, 18, 0, 0, 3, 0, 4, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 14, 4, 0, 16, 4, 0, 21, 1, 1, 1, 1, 1, 1, 5, 0, 25, 0, 20, 2, 0, 0, 0, 0, 0, 0, 0, 5, 13, 1, 16, 2, 1, 4, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, F, 0, 0, 1, 0, 3, 0, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15, 7, 1, 0, 7, 0, 0, 6, 1, 8, 2, 0, 1, 3, 1, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 18, 0, 4, 19, 5, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 2, 0, 0, 8, 4, 9, 1, 5, 1
INVAR-1, Run: 045, F, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 15, 3, 16, 4, 1, 1, 16, 2, 0, 15, 3, 18, 4, 1, 1, 0, 9, 0, 0, 1, 0, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 15, 2, 1, 20, 10, 5, 23, 6, 0, 0, 0, 0, 1, 4, 1, 31, 0, 26, 3, 0, 0, 0, 0, 0, 0, 0, 11, 7, 1, 12, 2, 1, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 16, 9, 0, 0, 9, 0, 0, 24, 3, 25, 4, 2, 1, 17, 1, 0, 4, 0, 6, 1, 1, 1, 0, 8, 1, 0, 1, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 15, 2, 1, 1, 1, 0, 5, 2, 1, 1, 1, 1, 1, 3, 1, 12, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 2, 16, 2, 19, 3, 1, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 1, 18, 9, 0, 0, 8, 1, 0, 2, 1, 4, 2, 0, 1, 14, 3, 1, 27, 6, 32, 8, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 2, 0, 3, 1, 1, 1, 1, 1, 1, 5, 0, 18, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 2, 23, 2, 0, 4, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 2, 1, 7, 2, 0, 20, 5, 26, 7, 1, 1, 15, 3, 0, 50, 11, 53, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, F, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17, 6, 2, 1, 7, 1, 0, 5, 2, 10, 4, 0, 1, 13, 3, 1, 17, 4, 22, 6, 1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 2, 0, 11, 0, 3, 14, 4, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 30, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 20, 2, 0, 5, 0, 0, 22, 5, 25, 1, 6, 1
INVAR-1, Run: 050, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 15, 8, 1, 0, 8, 1, 0, 8, 4, 11, 5, 3, 1, 18, 0, 0, 10, 3, 11, 4, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 3, 0, 2, 1, 1, 1, 1, 1, 1, 4, 1, 16, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 6, 2, 1, 4, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 18, 8, 1, 0, 9, 0, 0, 3, 1, 5, 2, 0, 1, 18, 0, 0, 5, 1, 6, 2, 1, 1, 0, 9, 0, 0, 2, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 14, 1, 0, 0, 4, 0, 2, 1, 1, 1, 1, 1, 1, 6, 0, 7, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 5, 13, 6, 1, 3, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 16, 8, 1, 0, 9, 0, 0, 4, 1, 6, 2, 2, 1, 16, 2, 0, 7, 2, 10, 3, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 1, 0, 5, 1, 2, 7, 3, 1, 1, 1, 1, 1, 4, 0, 6, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 2, 14, 3, 16, 4, 1, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, F, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 8, 1, 0, 8, 1, 0, 12, 2, 15, 3, 3, 1, 17, 1, 0, 28, 4, 30, 5, 1, 1, 0, 9, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 16, 2, 0, 1, 0, 0, 4, 1, 1, 1, 1, 1, 1, 4, 0, 8, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 31, 9, 32, 9, 0, 5, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 18, 8, 1, 0, 8, 1, 0, 5, 1, 8, 2, 0, 1, 16, 2, 0, 3, 0, 6, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 17, 1, 0, 27, 3, 7, 29, 8, 1, 1, 1, 1, 1, 3, 0, 11, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 5, 1, 1, 6, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, F, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 1, 15, 8, 1, 0, 8, 1, 0, 8, 1, 11, 2, 3, 1, 11, 0, 1, 0, 1, 2, 3, 1, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 2, 0, 3, 1, 1, 6, 2, 1, 1, 1, 1, 1, 4, 0, 14, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 3, 13, 4, 1, 2, 0, 0, 17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 18, 8, 1, 0, 9, 0, 0, 4, 1, 6, 2, 0, 1, 14, 4, 0, 6, 4, 11, 5, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 15, 3, 0, 1, 4, 1, 5, 2, 1, 1, 1, 1, 1, 6, 0, 15, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 3, 17, 4, 1, 3, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
