Input Number, Run_Number, Result@ 100, Leaderai, SetABab, Leaderak, ar, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, at, au, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-7, Run: 097, P, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 7, 1, 8, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 098, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 1, 10, 2, 0, 1, 0, 0, 0, 29, 6, 30, 7, 1, 1, 0, 0, 0, 0, 4, 1, 5, 2, 1, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 9, 3, 0, 1, 0, 0, 0, 13, 4, 14, 5, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 12, 0, 5, 13, 6, 1, 1, 1, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 1, 12, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4, 0, 1, 0, 0, 0, 5, 1, 6, 2, 1, 1, 0, 0, 0, 0, 9, 5, 10, 6, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 1, 10, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 001, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 24, 1, 0, 24, 1, 0, 8, 3, 11, 4, 1, 1, 49, 1, 0, 27, 6, 29, 7, 1, 1, 0, 24, 1, 0, 8, 1, 10, 2, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 48, 2, 0, 4, 2, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 002, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45, 24, 1, 0, 24, 1, 0, 39, 8, 42, 9, 4, 1, 47, 3, 0, 10, 4, 14, 5, 1, 1, 1, 25, 0, 0, 6, 1, 7, 2, 1, 0, 0, 4, 0, 9, 2, 9, 2, 0, 49, 1, 0, 7, 2, 0, 9, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 49, 25, 0, 0, 24, 1, 0, 21, 3, 23, 4, 0, 1, 48, 1, 1, 4, 0, 7, 2, 1, 1, 1, 25, 0, 0, 11, 2, 12, 3, 1, 0, 0, 2, 0, 6, 2, 7, 3, 1, 47, 3, 0, 10, 1, 0, 14, 1, 1, 1, 1, 1, 1, 13, 0, 4, 0, 65, 3, 1, 0, 0, 0, 0, 0, 0, 3, 15, 3, 20, 5, 1, 12, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 47, 24, 1, 0, 22, 3, 0, 2, 0, 7, 1, 3, 1, 50, 0, 0, 2, 0, 3, 1, 1, 1, 0, 24, 1, 0, 0, 0, 2, 1, 1, 0, 0, 5, 0, 1, 1, 2, 2, 1, 43, 3, 0, 0, 0, 0, 4, 1, 1, 1, 1, 1, 1, 11, 1, 9, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 6, 17, 7, 1, 13, 0, 0, 68, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 005, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 25, 0, 0, 24, 1, 0, 4, 1, 6, 2, 1, 1, 46, 4, 0, 37, 8, 42, 9, 1, 1, 0, 25, 0, 0, 6, 3, 7, 4, 1, 0, 0, 5, 0, 9, 1, 9, 1, 0, 47, 3, 0, 21, 1, 6, 25, 7, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 006, F, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 25, 0, 0, 23, 2, 0, 47, 11, 49, 11, 0, 0, 46, 4, 0, 20, 3, 25, 4, 1, 1, 0, 24, 1, 0, 1, 0, 3, 1, 1, 0, 0, 19, 0, 2, 0, 2, 0, 0, 49, 1, 0, 6, 3, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 007, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 23, 2, 0, 23, 2, 0, 19, 0, 23, 0, 1, 0, 47, 3, 0, 1, 0, 5, 1, 1, 1, 0, 25, 0, 0, 17, 9, 17, 9, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 48, 2, 0, 3, 9, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 008, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 24, 1, 0, 25, 0, 0, 2, 0, 4, 1, 2, 1, 50, 0, 0, 2, 0, 3, 1, 1, 1, 0, 25, 0, 0, 15, 3, 16, 4, 1, 0, 0, 18, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 009, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 25, 0, 0, 24, 0, 1, 9, 1, 11, 3, 3, 1, 49, 1, 0, 12, 4, 14, 5, 1, 1, 0, 25, 0, 0, 3, 2, 4, 3, 1, 0, 0, 2, 0, 3, 1, 3, 1, 0, 47, 2, 1, 3, 0, 1, 7, 3, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 010, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 24, 1, 0, 22, 3, 0, 7, 2, 12, 3, 1, 1, 49, 1, 0, 1, 0, 3, 1, 1, 1, 0, 25, 0, 0, 25, 9, 26, 10, 1, 0, 0, 26, 0, 2, 2, 2, 2, 0, 48, 2, 0, 17, 7, 4, 20, 5, 1, 1, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 44, 25, 0, 0, 23, 2, 0, 10, 0, 13, 1, 6, 1, 44, 5, 1, 20, 5, 27, 7, 1, 1, 0, 25, 0, 0, 5, 2, 6, 3, 1, 0, 0, 3, 0, 4, 5, 5, 6, 1, 48, 1, 1, 8, 2, 2, 11, 4, 1, 1, 1, 1, 1, 15, 1, 10, 0, 60, 3, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 9, 5, 1, 9, 0, 0, 88, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 012, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 22, 2, 1, 24, 1, 0, 3, 0, 8, 2, 2, 1, 47, 2, 1, 1, 1, 5, 3, 1, 1, 0, 25, 0, 0, 13, 1, 14, 2, 1, 0, 0, 28, 0, 0, 0, 0, 0, 0, 48, 2, 0, 4, 5, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 013, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 21, 4, 0, 25, 0, 0, 5, 1, 10, 2, 3, 1, 47, 3, 0, 3, 0, 7, 1, 1, 1, 0, 24, 1, 0, 0, 0, 2, 1, 1, 0, 0, 22, 0, 16, 4, 16, 4, 0, 48, 2, 0, 9, 5, 3, 12, 4, 1, 1, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 24, 1, 0, 23, 2, 0, 18, 3, 22, 4, 3, 1, 49, 1, 0, 14, 2, 16, 3, 1, 1, 0, 25, 0, 0, 3, 1, 4, 2, 1, 0, 0, 3, 0, 4, 1, 5, 2, 1, 44, 6, 0, 23, 0, 9, 30, 10, 1, 1, 1, 1, 1, 15, 0, 7, 0, 81, 1, 0, 0, 0, 0, 0, 0, 0, 1, 17, 5, 18, 5, 0, 10, 0, 0, 69, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 015, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 23, 2, 0, 25, 0, 0, 12, 5, 15, 6, 2, 1, 48, 2, 0, 8, 3, 11, 4, 1, 1, 0, 25, 0, 0, 19, 5, 20, 6, 1, 0, 0, 18, 0, 1, 2, 1, 2, 0, 48, 1, 1, 8, 6, 0, 11, 2, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 016, F, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46, 24, 0, 0, 21, 2, 0, 0, 0, 3, 1, 4, 1, 49, 1, 0, 29, 8, 31, 9, 1, 1, 0, 25, 0, 0, 15, 4, 16, 5, 1, 0, 0, 2, 0, 4, 2, 4, 2, 0, 49, 1, 0, 9, 0, 2, 11, 3, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 017, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 23, 2, 0, 25, 0, 0, 1, 1, 4, 2, 0, 1, 46, 4, 0, 35, 9, 40, 10, 1, 1, 0, 24, 1, 0, 7, 2, 8, 2, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 48, 1, 1, 0, 1, 2, 3, 4, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 0, 0, 0, 47, 25, 0, 0, 24, 1, 0, 18, 5, 20, 6, 3, 1, 34, 2, 0, 0, 0, 3, 1, 1, 1, 0, 18, 0, 0, 18, 3, 19, 4, 1, 0, 0, 9, 0, 2, 0, 3, 1, 1, 33, 3, 0, 0, 0, 1, 4, 2, 1, 1, 1, 1, 1, 9, 0, 13, 0, 62, 1, 0, 0, 0, 0, 0, 0, 0, 1, 26, 4, 28, 5, 1, 9, 0, 0, 46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 47, 24, 1, 0, 24, 1, 0, 1, 0, 4, 1, 3, 1, 49, 1, 0, 20, 8, 22, 9, 1, 1, 0, 24, 1, 0, 0, 0, 2, 1, 1, 0, 0, 4, 0, 3, 0, 4, 1, 1, 48, 1, 1, 5, 3, 4, 8, 6, 1, 1, 1, 1, 1, 12, 0, 8, 0, 77, 1, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 11, 1, 1, 13, 0, 0, 73, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 020, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 25, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 25, 0, 0, 24, 1, 0, 7, 1, 9, 2, 1, 1, 49, 1, 0, 49, 13, 51, 14, 1, 1, 0, 25, 0, 0, 7, 4, 7, 4, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 48, 2, 0, 14, 3, 2, 16, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 021, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 0, 0, 1, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 25, 0, 0, 24, 1, 0, 32, 9, 34, 10, 3, 1, 48, 2, 0, 9, 1, 12, 2, 1, 1, 0, 25, 0, 0, 1, 0, 2, 1, 1, 0, 0, 16, 0, 4, 1, 5, 2, 1, 47, 3, 0, 36, 0, 11, 39, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 022, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 2, 0, 24, 1, 0, 1, 2, 5, 3, 3, 1, 46, 3, 1, 10, 5, 15, 7, 1, 1, 0, 25, 0, 0, 24, 10, 24, 10, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 48, 2, 0, 21, 3, 7, 24, 8, 1, 1, 1, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 46, 24, 1, 0, 23, 2, 0, 28, 8, 32, 9, 4, 1, 47, 3, 0, 3, 2, 7, 3, 1, 1, 0, 25, 0, 0, 2, 1, 3, 2, 1, 0, 0, 6, 0, 3, 1, 4, 2, 1, 49, 1, 0, 23, 3, 8, 25, 9, 1, 1, 1, 1, 1, 12, 1, 11, 0, 76, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 1, 1, 12, 0, 0, 74, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 024, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46, 25, 0, 0, 25, 0, 0, 0, 0, 1, 1, 4, 1, 46, 3, 1, 3, 1, 8, 3, 1, 1, 0, 25, 0, 0, 6, 1, 7, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 2, 0, 5, 0, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 025, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 24, 1, 0, 25, 0, 0, 9, 1, 11, 2, 1, 1, 47, 3, 0, 25, 4, 29, 5, 1, 1, 1, 25, 0, 0, 2, 0, 3, 1, 1, 0, 0, 12, 0, 5, 0, 5, 0, 0, 46, 3, 1, 6, 2, 2, 11, 4, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
