Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 048, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6599, 76, 76, 5965, 105, 58, 36, 105, 105, 211, 5269, 2634
INVAR-10, Run: 049, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 7824, 63, 63, 7178, 107, 46, 46, 107, 107, 215, 8205, 4102
INVAR-10, Run: 050, F, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 6045, 69, 69, 5417, 104, 60, 35, 104, 104, 209, 5093, 2546
INVAR-10, Run: 051, F, 0, 0, 1, 0, 0, 1, 0, 622, 622, 0, 103, 1, 7, 207, 5032, 55, 55, 4410, 103, 66, 30, 103, 103, 207, 8071, 4035
INVAR-10, Run: 052, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 5961, 66, 66, 5315, 107, 62, 30, 107, 107, 215, 5067, 2533
INVAR-10, Run: 053, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6458, 61, 61, 5818, 106, 57, 36, 106, 106, 213, 7671, 3835
INVAR-10, Run: 054, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6478, 64, 64, 5838, 106, 69, 24, 106, 106, 213, 7029, 3514
INVAR-10, Run: 055, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6134, 64, 64, 5500, 105, 61, 33, 105, 105, 211, 4353, 2176
INVAR-10, Run: 056, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6517, 80, 80, 5883, 105, 53, 41, 105, 105, 211, 6491, 3245
INVAR-10, Run: 057, F, 0, 0, 1, 0, 0, 1, 0, 664, 664, 0, 110, 1, 21, 221, 8345, 68, 68, 7681, 110, 55, 34, 110, 110, 221, 6053, 3026
INVAR-10, Run: 058, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 7891, 61, 61, 7239, 108, 64, 27, 108, 108, 217, 6745, 3372
INVAR-10, Run: 059, F, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 6771, 63, 63, 6143, 104, 62, 33, 104, 104, 209, 3817, 1908
INVAR-10, Run: 060, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 5915, 64, 64, 5263, 108, 60, 31, 108, 108, 217, 6961, 3480
INVAR-10, Run: 061, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5712, 75, 75, 5072, 106, 55, 38, 106, 106, 213, 5169, 2584
INVAR-10, Run: 062, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 7507, 63, 63, 6867, 106, 58, 35, 106, 106, 213, 4823, 2411
INVAR-10, Run: 063, F, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 8362, 78, 78, 7704, 109, 57, 33, 109, 109, 219, 6603, 3301
INVAR-10, Run: 064, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6357, 64, 64, 5723, 105, 67, 27, 105, 105, 211, 7285, 3642
INVAR-10, Run: 065, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6857, 56, 56, 6205, 108, 63, 28, 108, 108, 217, 5373, 2686
INVAR-10, Run: 066, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6609, 67, 67, 5963, 107, 57, 35, 107, 107, 215, 7147, 3573
INVAR-10, Run: 067, F, 0, 0, 1, 0, 0, 1, 0, 670, 670, 0, 111, 1, 23, 223, 6860, 70, 70, 6190, 111, 51, 37, 111, 111, 223, 8347, 4173
INVAR-10, Run: 068, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6753, 55, 55, 6119, 105, 66, 28, 105, 105, 211, 6405, 3202
INVAR-10, Run: 069, F, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 6619, 52, 52, 5991, 104, 56, 39, 104, 104, 209, 4693, 2346
INVAR-10, Run: 070, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 7403, 67, 67, 6757, 107, 63, 29, 107, 107, 215, 7765, 3882
INVAR-10, Run: 071, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 7205, 81, 81, 6565, 106, 58, 35, 106, 106, 213, 7863, 3931
INVAR-10, Run: 072, F, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 5969, 68, 68, 5341, 104, 66, 29, 104, 104, 209, 5177, 2588
INVAR-10, Run: 073, F, 0, 0, 1, 0, 0, 1, 0, 664, 664, 0, 110, 1, 21, 221, 6056, 81, 81, 5392, 110, 60, 29, 110, 110, 221, 7771, 3885
INVAR-10, Run: 074, F, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 8298, 73, 73, 7640, 109, 60, 30, 109, 109, 219, 6763, 3381
INVAR-10, Run: 075, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5908, 56, 56, 5268, 106, 58, 35, 106, 106, 213, 4589, 2294
INVAR-10, Run: 076, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6939, 50, 50, 6287, 108, 57, 34, 108, 108, 217, 7007, 3503
INVAR-10, Run: 077, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 7255, 63, 63, 6609, 107, 53, 39, 107, 107, 215, 6891, 3445
INVAR-10, Run: 078, F, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 7828, 55, 55, 7200, 104, 60, 35, 104, 104, 209, 5439, 2719
INVAR-10, Run: 079, F, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 7054, 71, 71, 6396, 109, 55, 35, 109, 109, 219, 6097, 3048
INVAR-10, Run: 080, F, 0, 0, 1, 0, 0, 1, 0, 622, 622, 0, 103, 1, 7, 207, 6830, 66, 66, 6208, 103, 58, 38, 103, 103, 207, 6155, 3077
INVAR-10, Run: 081, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 9186, 81, 81, 8534, 108, 63, 28, 108, 108, 217, 9273, 4636
INVAR-10, Run: 082, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6339, 61, 61, 5699, 106, 61, 32, 106, 106, 213, 4437, 2218
INVAR-10, Run: 083, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6419, 69, 69, 5767, 108, 55, 36, 108, 108, 217, 5961, 2980
INVAR-10, Run: 084, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5401, 79, 79, 4761, 106, 67, 26, 106, 106, 213, 3791, 1895
INVAR-10, Run: 085, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6128, 70, 70, 5494, 105, 57, 37, 105, 105, 211, 5833, 2916
INVAR-10, Run: 086, F, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 6519, 67, 67, 5861, 109, 58, 32, 109, 109, 219, 6233, 3116
INVAR-10, Run: 087, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6447, 66, 66, 5801, 107, 55, 37, 107, 107, 215, 4763, 2381
INVAR-10, Run: 088, F, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6946, 82, 82, 6294, 108, 65, 26, 108, 108, 217, 7099, 3549
INVAR-10, Run: 089, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 7547, 64, 64, 6913, 105, 63, 31, 105, 105, 211, 9719, 4859
INVAR-10, Run: 090, F, 0, 0, 1, 0, 0, 1, 0, 622, 622, 0, 103, 1, 7, 207, 5883, 53, 53, 5261, 103, 66, 30, 103, 103, 207, 6777, 3388
INVAR-10, Run: 091, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 5796, 68, 68, 5162, 105, 62, 32, 105, 105, 211, 5919, 2959
INVAR-10, Run: 092, F, 0, 0, 1, 0, 0, 1, 0, 664, 664, 0, 110, 1, 21, 221, 8633, 77, 77, 7969, 110, 59, 30, 110, 110, 221, 5423, 2711
INVAR-10, Run: 093, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5910, 70, 70, 5270, 106, 67, 26, 106, 106, 213, 6135, 3067
INVAR-10, Run: 094, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 7677, 54, 54, 7031, 107, 62, 30, 107, 107, 215, 7145, 3572
INVAR-10, Run: 095, F, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 5493, 59, 59, 4847, 107, 61, 31, 107, 107, 215, 7901, 3950
INVAR-10, Run: 096, F, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 6559, 78, 78, 5901, 109, 49, 41, 109, 109, 219, 8919, 4459
INVAR-10, Run: 097, F, 0, 0, 1, 0, 0, 1, 0, 622, 622, 0, 103, 1, 7, 207, 6325, 65, 65, 5703, 103, 72, 24, 103, 103, 207, 4755, 2377
INVAR-10, Run: 098, F, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 7838, 57, 57, 7198, 106, 62, 31, 106, 106, 213, 4979, 2489
INVAR-10, Run: 099, F, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 6397, 63, 63, 5739, 109, 59, 31, 109, 109, 219, 4493, 2246
INVAR-10, Run: 100, F, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 5194, 71, 71, 4560, 105, 68, 26, 105, 105, 211, 3723, 1861
INVAR-2, Run: 001, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 792, 13, 13, 608, 30, 11, 14, 30, 30, 61, 597, 298
INVAR-2, Run: 002, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1019, 19, 19, 829, 31, 18, 6, 31, 31, 63, 731, 365
INVAR-2, Run: 003, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 715, 13, 13, 531, 30, 15, 10, 30, 30, 61, 935, 467
INVAR-2, Run: 004, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 950, 15, 15, 766, 30, 21, 4, 30, 30, 61, 893, 446
INVAR-2, Run: 005, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 882, 11, 11, 692, 31, 17, 7, 31, 31, 63, 797, 398
