Input Number, Run_Number, Result@ 100, an, Leaderag, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, ar, X1uABab, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-3, Run: 079, P, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 161, 81, 1, 0, 81, 1, 0, 1, 0, 4, 1, 3, 1, 164, 0, 0, 23, 8, 24, 9, 1, 1, 0, 82, 0, 0, 233, 53, 244, 64, 11, 0, 0, 1, 0, 13, 3, 14, 4, 1, 160, 4, 0, 5, 1, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 251, 3, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 9, 1, 1, 0, 0, 0, 239, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 080, P, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 159, 80, 2, 0, 77, 5, 0, 4, 1, 12, 2, 5, 1, 158, 5, 1, 13, 1, 20, 3, 1, 1, 0, 82, 0, 0, 101, 21, 105, 25, 4, 0, 0, 8, 0, 2, 0, 3, 1, 1, 155, 8, 1, 15, 0, 7, 25, 9, 1, 1, 1, 1, 1, 0, 0, 14, 0, 251, 2, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 9, 1, 1, 0, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 081, P, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 162, 79, 2, 1, 82, 0, 0, 6, 3, 10, 5, 2, 1, 161, 3, 0, 5, 2, 9, 3, 1, 1, 0, 82, 0, 0, 176, 38, 191, 53, 15, 0, 0, 8, 0, 17, 4, 18, 5, 1, 161, 3, 0, 9, 0, 2, 13, 3, 1, 1, 1, 1, 1, 0, 0, 11, 0, 257, 2, 1, 0, 0, 0, 0, 0, 0, 1, 13, 5, 17, 7, 1, 0, 0, 0, 233, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 082, P, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 161, 82, 0, 0, 81, 1, 0, 19, 5, 21, 6, 2, 1, 161, 3, 0, 38, 7, 42, 8, 1, 1, 1, 82, 0, 0, 111, 22, 123, 34, 12, 0, 0, 7, 0, 8, 0, 9, 1, 1, 161, 3, 0, 4, 2, 3, 8, 4, 1, 1, 1, 1, 1, 0, 0, 11, 0, 255, 1, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 9, 1, 1, 0, 0, 0, 237, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 083, P, 0, 79, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 82, 159, 80, 2, 0, 80, 1, 1, 4, 0, 9, 2, 5, 1, 161, 3, 0, 29, 6, 33, 7, 1, 1, 0, 82, 0, 0, 105, 35, 109, 39, 4, 0, 0, 17, 0, 2, 0, 3, 1, 1, 163, 1, 0, 9, 4, 1, 11, 2, 1, 1, 1, 1, 1, 0, 0, 23, 0, 249, 3, 0, 0, 0, 0, 0, 0, 0, 5, 16, 4, 20, 4, 0, 0, 0, 0, 241, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 084, P, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 159, 82, 0, 0, 82, 0, 0, 35, 12, 36, 13, 5, 1, 157, 6, 1, 5, 0, 13, 2, 1, 1, 0, 82, 0, 0, 256, 82, 271, 97, 15, 0, 0, 15, 0, 26, 6, 27, 7, 1, 162, 2, 0, 2, 7, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 21, 0, 261, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 1, 1, 0, 0, 0, 230, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 1, 164, 164, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 81, 1, 0, 79, 3, 0, 4, 0, 8, 0, 3, 0, 163, 1, 0, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 086, P, 0, 74, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 159, 80, 2, 0, 82, 0, 0, 17, 2, 20, 3, 5, 1, 158, 4, 0, 0, 0, 5, 1, 1, 1, 0, 81, 0, 0, 141, 32, 149, 40, 8, 0, 0, 23, 0, 7, 3, 8, 4, 1, 160, 2, 0, 1, 7, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 29, 0, 236, 1, 0, 0, 0, 0, 0, 0, 0, 8, 23, 3, 24, 3, 0, 0, 0, 0, 250, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 087, P, 0, 74, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8, 0, 0, 1, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 162, 78, 4, 0, 81, 1, 0, 13, 1, 19, 2, 2, 1, 159, 5, 0, 23, 3, 29, 4, 1, 1, 0, 82, 0, 0, 128, 23, 137, 32, 9, 0, 0, 24, 0, 7, 2, 8, 3, 1, 162, 2, 0, 4, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 088, P, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 161, 81, 1, 0, 82, 0, 0, 15, 4, 17, 5, 3, 1, 159, 5, 0, 1, 0, 7, 1, 1, 1, 0, 81, 1, 0, 59, 15, 65, 20, 5, 0, 0, 19, 0, 3, 0, 4, 1, 1, 161, 3, 0, 7, 2, 1, 11, 2, 1, 1, 1, 1, 1, 0, 0, 23, 0, 242, 3, 0, 0, 0, 0, 0, 0, 0, 3, 10, 0, 14, 1, 1, 0, 0, 0, 248, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 089, P, 0, 79, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 158, 80, 2, 0, 80, 2, 0, 15, 2, 20, 3, 6, 1, 160, 3, 1, 21, 3, 26, 5, 1, 1, 0, 82, 0, 0, 73, 12, 77, 16, 4, 0, 0, 19, 0, 1, 1, 2, 2, 1, 160, 4, 0, 9, 1, 2, 14, 3, 1, 1, 1, 1, 1, 0, 0, 26, 0, 257, 2, 0, 0, 0, 0, 0, 0, 0, 2, 9, 0, 11, 0, 0, 0, 0, 0, 234, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 090, P, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 162, 80, 2, 0, 80, 2, 0, 2, 0, 7, 1, 2, 1, 162, 1, 1, 4, 3, 7, 5, 1, 1, 0, 82, 0, 0, 189, 33, 207, 51, 18, 0, 0, 7, 0, 26, 6, 27, 7, 1, 158, 6, 0, 10, 1, 0, 17, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 2, 11, 3, 1, 0, 0, 0, 242, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 091, P, 0, 75, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 163, 77, 5, 0, 81, 1, 0, 13, 2, 20, 3, 1, 1, 159, 5, 0, 8, 1, 14, 2, 1, 1, 0, 82, 0, 0, 83, 24, 91, 32, 8, 0, 0, 41, 0, 3, 2, 4, 3, 1, 161, 3, 0, 6, 8, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 43, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 092, P, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 162, 79, 3, 0, 80, 2, 0, 17, 7, 23, 8, 2, 1, 159, 4, 1, 6, 1, 12, 3, 1, 1, 0, 82, 0, 0, 342, 74, 366, 98, 24, 0, 0, 5, 0, 59, 4, 60, 5, 1, 162, 2, 0, 2, 1, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 247, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 1, 1, 0, 0, 0, 245, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 093, P, 0, 77, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 81, 161, 81, 1, 0, 82, 0, 0, 15, 3, 17, 4, 3, 1, 162, 1, 0, 0, 0, 2, 1, 1, 1, 0, 81, 0, 0, 79, 14, 84, 19, 5, 0, 1, 13, 0, 4, 1, 6, 2, 1, 160, 2, 0, 1, 4, 1, 4, 2, 1, 1, 1, 1, 1, 0, 0, 17, 0, 245, 2, 0, 0, 0, 0, 0, 0, 0, 5, 9, 1, 12, 2, 1, 0, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 094, P, 0, 70, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 159, 81, 1, 0, 81, 1, 0, 6, 1, 9, 2, 4, 1, 159, 4, 1, 3, 1, 9, 3, 1, 1, 1, 82, 0, 0, 277, 74, 290, 87, 13, 0, 0, 22, 0, 24, 3, 25, 4, 1, 160, 4, 0, 32, 4, 8, 37, 9, 1, 1, 1, 1, 1, 0, 0, 28, 0, 249, 1, 0, 0, 0, 0, 0, 0, 0, 6, 6, 1, 7, 1, 0, 0, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 095, P, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 160, 82, 0, 0, 80, 2, 0, 0, 0, 3, 1, 4, 1, 161, 3, 0, 2, 1, 6, 2, 1, 1, 0, 82, 0, 0, 80, 21, 84, 25, 4, 0, 0, 4, 0, 2, 0, 3, 1, 1, 161, 3, 0, 5, 1, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 248, 1, 0, 0, 0, 0, 0, 0, 0, 2, 7, 2, 9, 3, 1, 0, 0, 0, 244, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 096, P, 0, 79, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 492, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 162, 82, 0, 0, 81, 1, 0, 3, 1, 5, 2, 2, 1, 162, 0, 2, 26, 6, 29, 9, 1, 1, 0, 82, 0, 0, 194, 44, 198, 48, 4, 0, 0, 22, 0, 6, 0, 7, 1, 1, 161, 3, 0, 4, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 164, 164, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 82, 0, 0, 80, 2, 0, 2, 0, 5, 1, 4, 1, 161, 3, 0, 17, 4, 20, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 098, P, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 163, 79, 3, 0, 79, 3, 0, 18, 6, 25, 7, 1, 1, 157, 7, 0, 26, 6, 34, 7, 1, 1, 0, 81, 1, 0, 221, 50, 237, 65, 15, 0, 0, 1, 0, 21, 4, 22, 5, 1, 158, 6, 0, 5, 1, 7, 12, 8, 1, 1, 1, 1, 1, 0, 0, 3, 0, 262, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 11, 1, 1, 0, 0, 0, 227, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 099, P, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82, 158, 81, 1, 0, 79, 3, 0, 16, 1, 21, 2, 6, 1, 162, 2, 0, 8, 1, 11, 2, 1, 1, 0, 82, 0, 0, 122, 34, 134, 46, 12, 0, 0, 10, 0, 10, 0, 11, 1, 1, 160, 4, 0, 14, 2, 2, 19, 3, 1, 1, 1, 1, 1, 0, 0, 17, 0, 259, 3, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 5, 1, 1, 0, 0, 0, 231, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 100, P, 0, 75, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 160, 81, 1, 0, 79, 3, 0, 41, 17, 46, 18, 4, 1, 155, 8, 1, 26, 9, 36, 11, 1, 1, 0, 82, 0, 0, 92, 20, 100, 28, 8, 0, 0, 5, 0, 10, 0, 11, 1, 1, 162, 2, 0, 9, 2, 2, 12, 3, 1, 1, 1, 1, 1, 0, 0, 10, 0, 244, 2, 0, 0, 0, 0, 0, 0, 0, 3, 18, 8, 20, 8, 0, 0, 0, 0, 247, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 001, P, 0, 15, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 17, 3, 0, 19, 0, 0, 8, 5, 12, 6, 2, 1, 34, 5, 0, 8, 4, 14, 5, 1, 1, 0, 19, 0, 0, 47, 13, 52, 18, 5, 1, 0, 1, 0, 5, 0, 6, 1, 1, 39, 0, 0, 19, 1, 6, 20, 7, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 66, 1, 0, 0, 0, 0, 37, 5, 38, 1, 5, 0
INVAR-4, Run: 002, P, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 1, 19, 38, 20, 0, 0, 18, 1, 0, 10, 4, 12, 5, 1, 1, 36, 2, 1, 3, 2, 7, 4, 1, 1, 0, 19, 0, 0, 88, 13, 94, 19, 6, 1, 0, 1, 0, 8, 3, 9, 4, 1, 27, 4, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 41, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1
INVAR-4, Run: 003, P, 0, 18, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 34, 20, 0, 0, 19, 0, 0, 23, 10, 24, 11, 4, 1, 37, 2, 0, 13, 3, 16, 4, 1, 1, 1, 19, 0, 0, 38, 6, 40, 8, 2, 0, 0, 5, 0, 0, 0, 1, 1, 1, 36, 3, 0, 46, 2, 12, 49, 12, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 004, P, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 35, 20, 0, 0, 17, 2, 0, 7, 2, 10, 3, 4, 1, 36, 3, 0, 26, 7, 30, 8, 1, 1, 0, 19, 0, 0, 62, 15, 69, 22, 7, 0, 1, 24, 0, 13, 2, 15, 3, 1, 39, 0, 0, 7, 2, 3, 8, 4, 1, 1, 1, 1, 1, 0, 0, 29, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 49, 1, 0, 0, 0, 0, 7, 2, 8, 1, 2, 0
INVAR-4, Run: 005, P, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 19, 34, 17, 1, 1, 19, 0, 0, 3, 7, 6, 9, 3, 1, 36, 1, 1, 1, 2, 4, 4, 1, 1, 1, 19, 0, 0, 127, 29, 136, 38, 9, 0, 0, 0, 0, 32, 8, 33, 9, 1, 32, 6, 0, 10, 0, 3, 17, 4, 1, 1, 1, 1, 1, 0, 0, 5, 0, 62, 0, 1, 0, 0, 0, 0, 0, 0, 2, 5, 2, 7, 4, 1, 0, 0, 0, 52, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 006, P, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 38, 20, 0, 0, 19, 0, 0, 4, 0, 5, 1, 1, 1, 36, 3, 0, 21, 7, 25, 8, 1, 1, 0, 19, 0, 0, 66, 13, 72, 19, 6, 1, 0, 14, 0, 16, 2, 17, 3, 1, 37, 2, 0, 13, 2, 3, 16, 4, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 2, 0, 0, 0, 0, 5, 4, 8, 1, 5, 1
INVAR-4, Run: 007, P, 0, 15, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 38, 19, 1, 0, 19, 0, 0, 4, 0, 6, 1, 0, 1, 37, 2, 0, 32, 8, 35, 9, 1, 1, 1, 19, 0, 0, 87, 11, 92, 16, 5, 1, 0, 9, 0, 7, 0, 8, 1, 1, 38, 1, 0, 21, 1, 5, 23, 6, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 60, 3, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0
