Input Number, Run_Number, Result@ 100, au, ACuAEX1, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-14, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 2, 0, 10, 2, 0, 9, 2, 14, 3, 3, 1, 21, 3, 0, 4, 5, 8, 6, 1, 1, 0, 10, 2, 0, 16, 3, 19, 4, 1, 0, 0, 25, 0, 6, 4, 7, 5, 1, 19, 5, 0, 15, 5, 2, 21, 3, 1, 1, 1, 1, 1, 5, 1, 29, 0, 37, 1, 0, 0, 0, 0, 0, 0, 0, 6, 15, 0, 18, 0, 0, 6, 0, 0, 35, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 5, 3, 6, 4, 1, 1, 22, 2, 0, 3, 0, 6, 1, 1, 1, 0, 12, 0, 0, 4, 1, 5, 2, 1, 0, 0, 4, 0, 7, 2, 8, 3, 1, 24, 0, 0, 13, 0, 2, 14, 3, 1, 1, 1, 1, 1, 8, 0, 6, 0, 40, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4, 2, 1, 4, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 11, 1, 0, 10, 2, 0, 16, 3, 20, 4, 2, 1, 21, 2, 1, 1, 1, 5, 3, 1, 1, 0, 12, 0, 0, 8, 2, 9, 3, 1, 0, 0, 21, 0, 14, 4, 15, 5, 1, 24, 0, 0, 17, 1, 3, 18, 4, 1, 1, 1, 1, 1, 6, 0, 24, 0, 40, 1, 0, 0, 0, 0, 0, 0, 0, 2, 6, 3, 8, 4, 1, 6, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 069, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 12, 0, 0, 10, 1, 1, 0, 0, 2, 2, 2, 1, 23, 1, 0, 2, 2, 4, 3, 1, 1, 0, 12, 0, 0, 4, 0, 5, 1, 1, 0, 0, 6, 0, 0, 0, 1, 1, 1, 24, 0, 0, 24, 0, 4, 25, 5, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 070, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 9, 1, 2, 11, 1, 0, 24, 11, 28, 14, 1, 1, 22, 2, 0, 14, 3, 17, 4, 1, 1, 0, 12, 0, 0, 19, 4, 20, 5, 1, 0, 0, 7, 0, 0, 0, 1, 1, 1, 22, 2, 0, 2, 2, 0, 5, 1, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 071, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 11, 1, 0, 12, 0, 0, 13, 1, 14, 2, 1, 1, 21, 2, 1, 4, 0, 8, 2, 1, 1, 0, 11, 1, 0, 33, 13, 35, 14, 1, 0, 0, 1, 0, 19, 6, 20, 7, 1, 22, 2, 0, 10, 1, 3, 13, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 21, 9, 2, 1, 9, 3, 0, 1, 0, 8, 2, 3, 1, 23, 1, 0, 9, 3, 11, 4, 1, 1, 0, 11, 1, 0, 5, 5, 7, 6, 1, 0, 0, 4, 0, 19, 3, 20, 4, 1, 21, 2, 1, 16, 0, 6, 20, 8, 1, 1, 1, 1, 1, 7, 0, 8, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 2, 13, 3, 1, 5, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 12, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 0, 1, 12, 0, 0, 24, 5, 26, 7, 2, 1, 22, 2, 0, 26, 7, 29, 8, 1, 1, 1, 12, 0, 0, 2, 0, 2, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 11, 1, 0, 10, 2, 0, 3, 0, 7, 1, 1, 1, 21, 3, 0, 15, 4, 19, 5, 1, 1, 0, 11, 1, 0, 2, 1, 4, 2, 1, 0, 0, 4, 0, 13, 2, 14, 3, 1, 23, 1, 0, 1, 0, 1, 3, 2, 1, 1, 1, 1, 1, 7, 0, 6, 0, 36, 3, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 9, 2, 1, 5, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 3, 0, 12, 0, 0, 12, 1, 16, 2, 0, 1, 22, 1, 1, 23, 6, 26, 8, 1, 1, 0, 12, 0, 0, 5, 1, 6, 2, 1, 0, 0, 9, 0, 17, 4, 18, 5, 1, 23, 0, 1, 6, 1, 1, 8, 3, 1, 1, 1, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 076, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 0, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 10, 2, 0, 11, 1, 0, 6, 0, 9, 1, 1, 1, 22, 2, 0, 3, 0, 6, 1, 1, 1, 0, 12, 0, 0, 20, 2, 20, 2, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 22, 2, 0, 13, 8, 3, 16, 4, 1, 1, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 1, 0, 0, 0, 73, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 2, 0, 12, 0, 0, 32, 8, 35, 9, 4, 1, 22, 2, 0, 21, 2, 24, 3, 1, 1, 0, 11, 1, 0, 17, 2, 19, 3, 1, 0, 0, 12, 0, 22, 0, 22, 0, 0, 23, 1, 0, 0, 3, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 1, 0, 0, 0, 67, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 1, 0, 10, 2, 0, 6, 1, 10, 2, 2, 1, 24, 0, 0, 12, 1, 13, 2, 1, 1, 0, 11, 1, 0, 3, 6, 5, 7, 1, 0, 0, 31, 0, 19, 4, 19, 4, 0, 21, 1, 0, 1, 6, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 079, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 11, 1, 0, 12, 0, 0, 8, 1, 9, 2, 2, 1, 21, 2, 1, 9, 6, 13, 8, 1, 1, 0, 12, 0, 0, 2, 0, 3, 1, 1, 0, 0, 5, 0, 8, 3, 9, 4, 1, 24, 0, 0, 15, 2, 3, 16, 4, 1, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 0, 0, 0, 0, 0, 1, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 14, 2, 16, 3, 0, 1, 21, 3, 0, 26, 6, 30, 7, 1, 1, 1, 12, 0, 0, 13, 2, 14, 3, 1, 0, 0, 17, 0, 0, 0, 1, 1, 1, 24, 0, 0, 15, 0, 3, 15, 3, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 081, P, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 8, 5, 9, 6, 1, 1, 14, 4, 0, 0, 0, 5, 1, 1, 1, 0, 9, 0, 0, 57, 20, 58, 21, 1, 0, 0, 5, 0, 2, 2, 2, 2, 0, 18, 0, 0, 28, 1, 4, 29, 5, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 082, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 11, 1, 0, 3, 0, 4, 1, 1, 1, 24, 0, 0, 0, 0, 1, 1, 1, 1, 0, 12, 0, 0, 1, 0, 2, 1, 1, 0, 0, 39, 0, 4, 0, 5, 1, 1, 22, 2, 0, 11, 8, 6, 14, 7, 1, 1, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 24, 24, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 1, 0, 12, 0, 0, 17, 1, 19, 2, 2, 1, 21, 3, 0, 67, 15, 70, 15, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 084, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 9, 3, 0, 12, 0, 0, 2, 0, 5, 1, 1, 1, 21, 3, 0, 15, 3, 19, 4, 1, 1, 0, 12, 0, 0, 16, 5, 17, 6, 1, 0, 0, 4, 0, 7, 6, 8, 7, 1, 23, 0, 1, 26, 0, 5, 28, 7, 1, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 085, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 22, 10, 2, 0, 9, 1, 1, 7, 0, 12, 2, 1, 1, 22, 0, 1, 4, 0, 6, 2, 1, 1, 0, 11, 0, 0, 2, 0, 3, 1, 1, 0, 1, 3, 0, 11, 6, 13, 7, 1, 20, 3, 0, 13, 0, 1, 17, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 35, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 32, 2, 1, 7, 0, 0, 16, 5, 20, 1, 7, 1
INVAR-14, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 20, 9, 3, 0, 10, 1, 1, 2, 1, 8, 3, 2, 1, 22, 2, 0, 7, 1, 10, 2, 1, 1, 2, 12, 0, 0, 4, 2, 5, 3, 1, 0, 0, 31, 0, 4, 0, 5, 1, 1, 20, 3, 0, 1, 6, 0, 5, 1, 1, 1, 1, 1, 1, 7, 0, 36, 0, 38, 2, 0, 0, 0, 0, 0, 0, 0, 9, 10, 2, 13, 3, 1, 5, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 087, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 73, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 11, 1, 0, 9, 1, 2, 45, 14, 49, 17, 3, 1, 24, 0, 0, 10, 0, 11, 1, 1, 1, 0, 11, 1, 0, 11, 1, 13, 2, 1, 0, 0, 9, 0, 1, 2, 2, 3, 1, 23, 1, 0, 24, 4, 5, 26, 6, 1, 1, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 088, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 70, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 11, 1, 0, 10, 2, 0, 21, 3, 24, 4, 0, 1, 23, 0, 1, 4, 1, 6, 3, 1, 1, 0, 12, 0, 0, 22, 3, 23, 4, 1, 0, 0, 17, 0, 8, 0, 9, 1, 1, 20, 3, 0, 0, 3, 0, 4, 1, 1, 1, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 9, 1, 11, 2, 1, 1, 20, 4, 0, 11, 2, 16, 3, 1, 1, 0, 11, 1, 0, 6, 0, 8, 1, 1, 0, 0, 5, 0, 25, 7, 26, 8, 1, 22, 2, 0, 10, 1, 2, 13, 3, 1, 1, 1, 1, 1, 6, 0, 7, 0, 34, 3, 0, 0, 0, 0, 0, 0, 0, 2, 15, 5, 19, 5, 0, 6, 0, 0, 36, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 090, P, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 19, 12, 0, 0, 9, 1, 1, 0, 0, 3, 2, 3, 1, 20, 2, 1, 1, 0, 5, 2, 1, 1, 2, 11, 0, 0, 4, 0, 5, 1, 1, 1, 0, 23, 0, 5, 0, 6, 1, 1, 23, 0, 0, 10, 6, 2, 11, 3, 1, 1, 1, 1, 1, 0, 0, 29, 0, 0, 0, 0, 31, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 37, 2, 0, 7, 0, 0, 21, 7, 24, 1, 8, 1
INVAR-14, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 11, 1, 0, 10, 2, 0, 9, 1, 13, 2, 1, 1, 21, 3, 0, 6, 1, 10, 2, 1, 1, 0, 12, 0, 0, 13, 4, 14, 5, 1, 0, 0, 1, 0, 6, 2, 7, 3, 1, 21, 2, 1, 24, 0, 5, 28, 7, 1, 1, 1, 1, 1, 6, 0, 3, 0, 38, 2, 0, 0, 0, 0, 0, 0, 0, 1, 14, 3, 17, 4, 1, 6, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 1, 0, 12, 0, 0, 2, 0, 4, 1, 0, 1, 23, 1, 0, 7, 3, 9, 4, 1, 1, 0, 12, 0, 0, 25, 4, 26, 5, 1, 0, 0, 3, 0, 14, 0, 15, 1, 1, 22, 0, 2, 4, 0, 2, 7, 5, 1, 1, 1, 1, 1, 4, 0, 4, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 5, 8, 5, 0, 8, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 093, P, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11, 0, 0, 1, 0, 0, 0, 67, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 21, 5, 23, 6, 1, 1, 20, 2, 0, 2, 0, 5, 1, 1, 1, 0, 11, 0, 0, 12, 5, 13, 6, 1, 0, 0, 28, 0, 18, 5, 18, 5, 0, 21, 1, 0, 7, 6, 2, 9, 3, 1, 1, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 10, 2, 0, 12, 0, 0, 0, 0, 3, 1, 2, 1, 24, 0, 0, 9, 1, 10, 2, 1, 1, 0, 12, 0, 0, 10, 2, 11, 3, 1, 0, 0, 16, 0, 8, 1, 9, 2, 1, 22, 2, 0, 15, 0, 5, 18, 6, 1, 1, 1, 1, 1, 7, 0, 19, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4, 10, 5, 1, 5, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
