Input Number, Run_Number, Result@ 100, X, Y, Z, NEW_REACTION, Reaction1
INVAR-44, Run: 085, P, 90, 0, 50, 90, 50
INVAR-44, Run: 086, P, 93, 0, 50, 93, 50
INVAR-44, Run: 087, P, 82, 0, 50, 82, 50
INVAR-44, Run: 088, P, 110, 0, 50, 110, 50
INVAR-44, Run: 089, P, 107, 0, 50, 107, 50
INVAR-44, Run: 090, P, 94, 0, 50, 94, 50
INVAR-44, Run: 091, P, 102, 0, 50, 102, 50
INVAR-44, Run: 092, P, 96, 0, 50, 96, 50
INVAR-44, Run: 093, P, 104, 0, 50, 104, 50
INVAR-44, Run: 094, P, 105, 0, 50, 105, 50
INVAR-44, Run: 095, P, 105, 0, 50, 105, 50
INVAR-44, Run: 096, P, 116, 0, 50, 116, 50
INVAR-44, Run: 097, P, 80, 0, 50, 80, 50
INVAR-44, Run: 098, P, 100, 0, 50, 100, 50
INVAR-44, Run: 099, P, 90, 0, 50, 90, 50
INVAR-44, Run: 100, P, 86, 0, 50, 86, 50
INVAR-45, Run: 001, P, 103, 0, 100, 103, 100
INVAR-45, Run: 002, P, 92, 0, 100, 92, 100
INVAR-45, Run: 003, P, 91, 0, 100, 91, 100
INVAR-45, Run: 004, P, 108, 0, 100, 108, 100
INVAR-45, Run: 005, P, 85, 0, 100, 85, 100
INVAR-45, Run: 006, P, 100, 0, 100, 100, 100
INVAR-45, Run: 007, P, 102, 0, 100, 102, 100
INVAR-45, Run: 008, P, 101, 0, 100, 101, 100
INVAR-45, Run: 009, P, 76, 0, 100, 76, 100
INVAR-45, Run: 010, P, 88, 0, 100, 88, 100
INVAR-45, Run: 011, P, 88, 0, 100, 88, 100
INVAR-45, Run: 012, P, 82, 0, 100, 82, 100
INVAR-45, Run: 013, P, 88, 0, 100, 88, 100
INVAR-45, Run: 014, P, 103, 0, 100, 103, 100
INVAR-45, Run: 015, P, 115, 0, 100, 115, 100
INVAR-45, Run: 016, P, 108, 0, 100, 108, 100
INVAR-45, Run: 017, P, 91, 0, 100, 91, 100
INVAR-45, Run: 018, P, 80, 0, 100, 80, 100
INVAR-45, Run: 019, P, 90, 0, 100, 90, 100
INVAR-45, Run: 020, P, 102, 0, 100, 102, 100
INVAR-45, Run: 021, P, 87, 0, 100, 87, 100
INVAR-45, Run: 022, P, 104, 0, 100, 104, 100
INVAR-45, Run: 023, P, 111, 0, 100, 111, 100
INVAR-45, Run: 024, P, 82, 0, 100, 82, 100
INVAR-45, Run: 025, P, 101, 0, 100, 101, 100
INVAR-45, Run: 026, P, 106, 0, 100, 106, 100
INVAR-45, Run: 027, P, 103, 0, 100, 103, 100
INVAR-45, Run: 028, P, 119, 0, 100, 119, 100
INVAR-45, Run: 029, P, 96, 0, 100, 96, 100
INVAR-45, Run: 030, P, 103, 0, 100, 103, 100
INVAR-45, Run: 031, P, 97, 0, 100, 97, 100
INVAR-45, Run: 032, P, 109, 0, 100, 109, 100
INVAR-45, Run: 033, P, 121, 0, 100, 121, 100
INVAR-45, Run: 034, P, 101, 0, 100, 101, 100
INVAR-45, Run: 035, P, 94, 0, 100, 94, 100
INVAR-45, Run: 036, P, 92, 0, 100, 92, 100
INVAR-45, Run: 037, P, 83, 0, 100, 83, 100
INVAR-45, Run: 038, P, 103, 0, 100, 103, 100
INVAR-45, Run: 039, P, 91, 0, 100, 91, 100
INVAR-45, Run: 040, P, 102, 0, 100, 102, 100
INVAR-45, Run: 041, P, 117, 0, 100, 117, 100
INVAR-45, Run: 042, P, 110, 0, 100, 110, 100
INVAR-45, Run: 043, P, 111, 0, 100, 111, 100
INVAR-45, Run: 044, P, 118, 0, 100, 118, 100
INVAR-45, Run: 045, P, 79, 0, 100, 79, 100
INVAR-45, Run: 046, P, 103, 0, 100, 103, 100
INVAR-45, Run: 047, P, 94, 0, 100, 94, 100
INVAR-45, Run: 048, P, 88, 0, 100, 88, 100
INVAR-45, Run: 049, P, 106, 0, 100, 106, 100
INVAR-45, Run: 050, P, 91, 0, 100, 91, 100
INVAR-45, Run: 051, P, 98, 0, 100, 98, 100
INVAR-45, Run: 052, P, 107, 0, 100, 107, 100
INVAR-45, Run: 053, P, 104, 0, 100, 104, 100
INVAR-45, Run: 054, P, 84, 0, 100, 84, 100
INVAR-45, Run: 055, P, 92, 0, 100, 92, 100
INVAR-45, Run: 056, P, 111, 0, 100, 111, 100
INVAR-45, Run: 057, P, 100, 0, 100, 100, 100
INVAR-45, Run: 058, P, 101, 0, 100, 101, 100
INVAR-45, Run: 059, P, 107, 0, 100, 107, 100
INVAR-45, Run: 060, P, 95, 0, 100, 95, 100
INVAR-45, Run: 061, P, 107, 0, 100, 107, 100
INVAR-45, Run: 062, P, 84, 0, 100, 84, 100
INVAR-45, Run: 063, P, 110, 0, 100, 110, 100
INVAR-45, Run: 064, P, 96, 0, 100, 96, 100
INVAR-45, Run: 065, P, 99, 0, 100, 99, 100
INVAR-45, Run: 066, P, 91, 0, 100, 91, 100
INVAR-45, Run: 067, P, 100, 0, 100, 100, 100
INVAR-45, Run: 068, P, 109, 0, 100, 109, 100
INVAR-45, Run: 069, P, 84, 0, 100, 84, 100
INVAR-45, Run: 070, P, 115, 0, 100, 115, 100
INVAR-45, Run: 071, P, 95, 0, 100, 95, 100
INVAR-45, Run: 072, P, 102, 0, 100, 102, 100
INVAR-45, Run: 073, P, 97, 0, 100, 97, 100
INVAR-45, Run: 074, P, 100, 0, 100, 100, 100
INVAR-45, Run: 075, P, 114, 0, 100, 114, 100
INVAR-45, Run: 076, P, 93, 0, 100, 93, 100
INVAR-45, Run: 077, P, 109, 0, 100, 109, 100
INVAR-45, Run: 078, P, 112, 0, 100, 112, 100
INVAR-45, Run: 079, P, 116, 0, 100, 116, 100
INVAR-45, Run: 080, P, 98, 0, 100, 98, 100
INVAR-45, Run: 081, P, 109, 0, 100, 109, 100
INVAR-45, Run: 082, P, 108, 0, 100, 108, 100
INVAR-45, Run: 083, P, 112, 0, 100, 112, 100
INVAR-45, Run: 084, P, 99, 0, 100, 99, 100
INVAR-45, Run: 085, P, 112, 0, 100, 112, 100
INVAR-45, Run: 086, P, 96, 0, 100, 96, 100
INVAR-45, Run: 087, P, 88, 0, 100, 88, 100
INVAR-45, Run: 088, P, 98, 0, 100, 98, 100
INVAR-45, Run: 089, P, 105, 0, 100, 105, 100
INVAR-45, Run: 090, P, 107, 0, 100, 107, 100
INVAR-45, Run: 091, P, 103, 0, 100, 103, 100
INVAR-45, Run: 092, P, 90, 0, 100, 90, 100
INVAR-45, Run: 093, P, 88, 0, 100, 88, 100
INVAR-45, Run: 094, P, 90, 0, 100, 90, 100
INVAR-45, Run: 095, P, 97, 0, 100, 97, 100
INVAR-45, Run: 096, P, 118, 0, 100, 118, 100
INVAR-45, Run: 097, P, 85, 0, 100, 85, 100
INVAR-45, Run: 098, P, 94, 0, 100, 94, 100
INVAR-45, Run: 099, P, 103, 0, 100, 103, 100
INVAR-45, Run: 100, P, 100, 0, 100, 100, 100
INVAR-46, Run: 001, P, 82, 0, 200, 82, 200
INVAR-46, Run: 002, P, 93, 0, 200, 93, 200
INVAR-46, Run: 003, P, 87, 0, 200, 87, 200
INVAR-46, Run: 004, P, 109, 0, 200, 109, 200
INVAR-46, Run: 005, P, 102, 0, 200, 102, 200
INVAR-46, Run: 006, P, 89, 0, 200, 89, 200
INVAR-46, Run: 007, P, 99, 0, 200, 99, 200
INVAR-46, Run: 008, P, 98, 0, 200, 98, 200
INVAR-46, Run: 009, P, 110, 0, 200, 110, 200
INVAR-46, Run: 010, P, 104, 0, 200, 104, 200
INVAR-46, Run: 011, P, 107, 0, 200, 107, 200
INVAR-46, Run: 012, P, 110, 0, 200, 110, 200
INVAR-46, Run: 013, P, 91, 0, 200, 91, 200
INVAR-46, Run: 014, P, 103, 0, 200, 103, 200
INVAR-46, Run: 015, P, 106, 0, 200, 106, 200
INVAR-46, Run: 016, P, 100, 0, 200, 100, 200
INVAR-46, Run: 017, P, 107, 0, 200, 107, 200
INVAR-46, Run: 018, P, 109, 0, 200, 109, 200
INVAR-46, Run: 019, P, 100, 0, 200, 100, 200
INVAR-46, Run: 020, P, 89, 0, 200, 89, 200
INVAR-46, Run: 021, P, 110, 0, 200, 110, 200
INVAR-46, Run: 022, P, 87, 0, 200, 87, 200
INVAR-46, Run: 023, P, 123, 0, 200, 123, 200
INVAR-46, Run: 024, P, 94, 0, 200, 94, 200
INVAR-46, Run: 025, P, 89, 0, 200, 89, 200
INVAR-46, Run: 026, P, 85, 0, 200, 85, 200
INVAR-46, Run: 027, P, 92, 0, 200, 92, 200
INVAR-46, Run: 028, P, 111, 0, 200, 111, 200
INVAR-46, Run: 029, P, 97, 0, 200, 97, 200
INVAR-46, Run: 030, P, 97, 0, 200, 97, 200
INVAR-46, Run: 031, P, 112, 0, 200, 112, 200
INVAR-46, Run: 032, P, 114, 0, 200, 114, 200
INVAR-46, Run: 033, P, 100, 0, 200, 100, 200
INVAR-46, Run: 034, P, 97, 0, 200, 97, 200
INVAR-46, Run: 035, P, 96, 0, 200, 96, 200
INVAR-46, Run: 036, P, 118, 0, 200, 118, 200
INVAR-46, Run: 037, P, 97, 0, 200, 97, 200
INVAR-46, Run: 038, P, 108, 0, 200, 108, 200
INVAR-46, Run: 039, P, 85, 0, 200, 85, 200
INVAR-46, Run: 040, P, 98, 0, 200, 98, 200
INVAR-46, Run: 041, P, 103, 0, 200, 103, 200
INVAR-46, Run: 042, P, 87, 0, 200, 87, 200
INVAR-46, Run: 043, P, 126, 0, 200, 126, 200
INVAR-46, Run: 044, P, 88, 0, 200, 88, 200
INVAR-46, Run: 045, P, 97, 0, 200, 97, 200
INVAR-46, Run: 046, P, 93, 0, 200, 93, 200
INVAR-46, Run: 047, P, 120, 0, 200, 120, 200
INVAR-46, Run: 048, P, 93, 0, 200, 93, 200
INVAR-46, Run: 049, P, 103, 0, 200, 103, 200
INVAR-46, Run: 050, P, 84, 0, 200, 84, 200
INVAR-46, Run: 051, P, 103, 0, 200, 103, 200
INVAR-46, Run: 052, P, 111, 0, 200, 111, 200
INVAR-46, Run: 053, P, 85, 0, 200, 85, 200
INVAR-46, Run: 054, P, 108, 0, 200, 108, 200
INVAR-46, Run: 055, P, 91, 0, 200, 91, 200
INVAR-46, Run: 056, P, 116, 0, 200, 116, 200
INVAR-46, Run: 057, P, 96, 0, 200, 96, 200
INVAR-46, Run: 058, P, 89, 0, 200, 89, 200
INVAR-46, Run: 059, P, 102, 0, 200, 102, 200
INVAR-46, Run: 060, P, 95, 0, 200, 95, 200
INVAR-46, Run: 061, P, 108, 0, 200, 108, 200
INVAR-46, Run: 062, P, 104, 0, 200, 104, 200
INVAR-46, Run: 063, P, 107, 0, 200, 107, 200
INVAR-46, Run: 064, P, 100, 0, 200, 100, 200
INVAR-46, Run: 065, P, 91, 0, 200, 91, 200
INVAR-46, Run: 066, P, 102, 0, 200, 102, 200
INVAR-46, Run: 067, P, 90, 0, 200, 90, 200
INVAR-46, Run: 068, P, 98, 0, 200, 98, 200
INVAR-46, Run: 069, P, 97, 0, 200, 97, 200
INVAR-46, Run: 070, P, 104, 0, 200, 104, 200
INVAR-46, Run: 071, P, 99, 0, 200, 99, 200
INVAR-46, Run: 072, P, 101, 0, 200, 101, 200
INVAR-46, Run: 073, P, 108, 0, 200, 108, 200
INVAR-46, Run: 074, P, 98, 0, 200, 98, 200
INVAR-46, Run: 075, P, 72, 0, 200, 72, 200
INVAR-46, Run: 076, P, 103, 0, 200, 103, 200
INVAR-46, Run: 077, P, 110, 0, 200, 110, 200
INVAR-46, Run: 078, P, 97, 0, 200, 97, 200
INVAR-46, Run: 079, P, 105, 0, 200, 105, 200
INVAR-46, Run: 080, P, 88, 0, 200, 88, 200
INVAR-46, Run: 081, P, 106, 0, 200, 106, 200
INVAR-46, Run: 082, P, 96, 0, 200, 96, 200
INVAR-46, Run: 083, P, 91, 0, 200, 91, 200
INVAR-46, Run: 084, P, 102, 0, 200, 102, 200
INVAR-46, Run: 085, P, 107, 0, 200, 107, 200
INVAR-46, Run: 086, P, 107, 0, 200, 107, 200
INVAR-46, Run: 087, P, 103, 0, 200, 103, 200
INVAR-46, Run: 088, P, 88, 0, 200, 88, 200
INVAR-46, Run: 089, P, 98, 0, 200, 98, 200
INVAR-46, Run: 090, P, 102, 0, 200, 102, 200
INVAR-46, Run: 091, P, 108, 0, 200, 108, 200
INVAR-46, Run: 092, P, 102, 0, 200, 102, 200
INVAR-46, Run: 093, P, 99, 0, 200, 99, 200
INVAR-46, Run: 094, P, 108, 0, 200, 108, 200
INVAR-46, Run: 095, P, 90, 0, 200, 90, 200
INVAR-46, Run: 096, P, 89, 0, 200, 89, 200
INVAR-46, Run: 097, P, 101, 0, 200, 101, 200
INVAR-46, Run: 098, P, 109, 0, 200, 109, 200
INVAR-46, Run: 099, P, 95, 0, 200, 95, 200
INVAR-46, Run: 100, P, 113, 0, 200, 113, 200
INVAR-5, Run: 001, P, 114, 0, 63, 107, 63
INVAR-5, Run: 002, P, 130, 0, 63, 123, 63
INVAR-5, Run: 003, P, 107, 0, 63, 100, 63
INVAR-5, Run: 004, P, 125, 0, 63, 118, 63
INVAR-5, Run: 005, P, 95, 0, 63, 88, 63
INVAR-5, Run: 006, P, 103, 0, 63, 96, 63
INVAR-5, Run: 007, P, 119, 0, 63, 112, 63
INVAR-5, Run: 008, P, 113, 0, 63, 106, 63
INVAR-5, Run: 009, P, 111, 0, 63, 104, 63
INVAR-5, Run: 010, P, 106, 0, 63, 99, 63
INVAR-5, Run: 011, P, 105, 0, 63, 98, 63
INVAR-5, Run: 012, P, 112, 0, 63, 105, 63
INVAR-5, Run: 013, P, 123, 0, 63, 116, 63
INVAR-5, Run: 014, P, 99, 0, 63, 92, 63
INVAR-5, Run: 015, P, 104, 0, 63, 97, 63
INVAR-5, Run: 016, P, 108, 0, 63, 101, 63
INVAR-5, Run: 017, P, 100, 0, 63, 93, 63
INVAR-5, Run: 018, P, 99, 0, 63, 92, 63
INVAR-5, Run: 019, P, 106, 0, 63, 99, 63
INVAR-5, Run: 020, P, 111, 0, 63, 104, 63
INVAR-5, Run: 021, P, 107, 0, 63, 100, 63
INVAR-5, Run: 022, P, 109, 0, 63, 102, 63
INVAR-5, Run: 023, P, 97, 0, 63, 90, 63
INVAR-5, Run: 024, P, 110, 0, 63, 103, 63
INVAR-5, Run: 025, P, 107, 0, 63, 100, 63
INVAR-5, Run: 026, P, 104, 0, 63, 97, 63
INVAR-5, Run: 027, P, 114, 0, 63, 107, 63
INVAR-5, Run: 028, P, 116, 0, 63, 109, 63
INVAR-5, Run: 029, P, 115, 0, 63, 108, 63
INVAR-5, Run: 030, P, 120, 0, 63, 113, 63
INVAR-5, Run: 031, P, 105, 0, 63, 98, 63
INVAR-5, Run: 032, P, 85, 0, 63, 78, 63
INVAR-5, Run: 033, P, 93, 0, 63, 86, 63
INVAR-5, Run: 034, P, 100, 0, 63, 93, 63
INVAR-5, Run: 035, P, 126, 0, 63, 119, 63
INVAR-5, Run: 036, P, 117, 0, 63, 110, 63
INVAR-5, Run: 037, P, 102, 0, 63, 95, 63
INVAR-5, Run: 038, P, 121, 0, 63, 114, 63
INVAR-5, Run: 039, P, 100, 0, 63, 93, 63
INVAR-5, Run: 040, P, 119, 0, 63, 112, 63
INVAR-5, Run: 041, P, 96, 0, 63, 89, 63
INVAR-5, Run: 042, P, 90, 0, 63, 83, 63
INVAR-5, Run: 043, P, 97, 0, 63, 90, 63
INVAR-5, Run: 044, P, 101, 0, 63, 94, 63
INVAR-5, Run: 045, P, 99, 0, 63, 92, 63
INVAR-5, Run: 046, P, 97, 0, 63, 90, 63
INVAR-5, Run: 047, P, 93, 0, 63, 86, 63
INVAR-5, Run: 048, P, 96, 0, 63, 89, 63
INVAR-5, Run: 049, P, 90, 0, 63, 83, 63
INVAR-5, Run: 050, P, 106, 0, 63, 99, 63
INVAR-5, Run: 051, P, 110, 0, 63, 103, 63
INVAR-5, Run: 052, P, 108, 0, 63, 101, 63
INVAR-5, Run: 053, P, 106, 0, 63, 99, 63
INVAR-5, Run: 054, P, 107, 0, 63, 100, 63
INVAR-5, Run: 055, P, 117, 0, 63, 110, 63
INVAR-5, Run: 056, P, 107, 0, 63, 100, 63
INVAR-5, Run: 057, P, 117, 0, 63, 110, 63
INVAR-5, Run: 058, P, 96, 0, 63, 89, 63
INVAR-5, Run: 059, P, 94, 0, 63, 87, 63
INVAR-5, Run: 060, P, 100, 0, 63, 93, 63
INVAR-5, Run: 061, P, 84, 0, 63, 77, 63
INVAR-5, Run: 062, P, 94, 0, 63, 87, 63
INVAR-5, Run: 063, P, 120, 0, 63, 113, 63
INVAR-5, Run: 064, P, 88, 0, 63, 81, 63
INVAR-5, Run: 065, P, 111, 0, 63, 104, 63
INVAR-5, Run: 066, P, 106, 0, 63, 99, 63
INVAR-5, Run: 067, P, 110, 0, 63, 103, 63
INVAR-5, Run: 068, P, 114, 0, 63, 107, 63
INVAR-5, Run: 069, P, 94, 0, 63, 87, 63
INVAR-5, Run: 070, P, 100, 0, 63, 93, 63
INVAR-5, Run: 071, P, 113, 0, 63, 106, 63
INVAR-5, Run: 072, P, 100, 0, 63, 93, 63
INVAR-5, Run: 073, P, 107, 0, 63, 100, 63
INVAR-5, Run: 074, P, 102, 0, 63, 95, 63
INVAR-5, Run: 075, P, 104, 0, 63, 97, 63
INVAR-5, Run: 076, P, 99, 0, 63, 92, 63
INVAR-5, Run: 077, P, 117, 0, 63, 110, 63
INVAR-5, Run: 078, P, 109, 0, 63, 102, 63
INVAR-5, Run: 079, P, 108, 0, 63, 101, 63
INVAR-5, Run: 080, P, 96, 0, 63, 89, 63
INVAR-5, Run: 081, P, 102, 0, 63, 95, 63
INVAR-5, Run: 082, P, 107, 0, 63, 100, 63
INVAR-5, Run: 083, P, 126, 0, 63, 119, 63
INVAR-5, Run: 084, P, 110, 0, 63, 103, 63
INVAR-5, Run: 085, P, 104, 0, 63, 97, 63
INVAR-5, Run: 086, P, 100, 0, 63, 93, 63
INVAR-5, Run: 087, P, 110, 0, 63, 103, 63
INVAR-5, Run: 088, P, 117, 0, 63, 110, 63
INVAR-5, Run: 089, P, 106, 0, 63, 99, 63
INVAR-5, Run: 090, P, 104, 0, 63, 97, 63
INVAR-5, Run: 091, P, 99, 0, 63, 92, 63
INVAR-5, Run: 092, P, 100, 0, 63, 93, 63
INVAR-5, Run: 093, P, 87, 0, 63, 80, 63
INVAR-5, Run: 094, P, 106, 0, 63, 99, 63
INVAR-5, Run: 095, P, 92, 0, 63, 85, 63
INVAR-5, Run: 096, P, 117, 0, 63, 110, 63
INVAR-5, Run: 097, P, 109, 0, 63, 102, 63
INVAR-5, Run: 098, P, 121, 0, 63, 114, 63
INVAR-5, Run: 099, P, 119, 0, 63, 112, 63
INVAR-5, Run: 100, P, 104, 0, 63, 97, 63
INVAR-6, Run: 001, P, 128, 0, 169, 105, 169
INVAR-6, Run: 002, P, 115, 0, 169, 92, 169
INVAR-6, Run: 003, P, 120, 0, 169, 97, 169
INVAR-6, Run: 004, P, 125, 0, 169, 102, 169
INVAR-6, Run: 005, P, 129, 0, 169, 106, 169
INVAR-6, Run: 006, P, 123, 0, 169, 100, 169
INVAR-6, Run: 007, P, 137, 0, 169, 114, 169
INVAR-6, Run: 008, P, 136, 0, 169, 113, 169
INVAR-6, Run: 009, P, 129, 0, 169, 106, 169
INVAR-6, Run: 010, P, 143, 0, 169, 120, 169
INVAR-6, Run: 011, P, 133, 0, 169, 110, 169
INVAR-6, Run: 012, P, 125, 0, 169, 102, 169
INVAR-6, Run: 013, P, 119, 0, 169, 96, 169
INVAR-6, Run: 014, P, 131, 0, 169, 108, 169
INVAR-6, Run: 015, P, 119, 0, 169, 96, 169
INVAR-6, Run: 016, P, 137, 0, 169, 114, 169
INVAR-6, Run: 017, P, 124, 0, 169, 101, 169
INVAR-6, Run: 018, P, 157, 0, 169, 134, 169
INVAR-6, Run: 019, P, 130, 0, 169, 107, 169
INVAR-6, Run: 020, P, 130, 0, 169, 107, 169
INVAR-6, Run: 021, P, 132, 0, 169, 109, 169
INVAR-6, Run: 022, P, 114, 0, 169, 91, 169
INVAR-6, Run: 023, P, 151, 0, 169, 128, 169
INVAR-6, Run: 024, P, 130, 0, 169, 107, 169
INVAR-6, Run: 025, P, 130, 0, 169, 107, 169
INVAR-6, Run: 026, P, 130, 0, 169, 107, 169
INVAR-6, Run: 027, P, 119, 0, 169, 96, 169
INVAR-6, Run: 028, P, 121, 0, 169, 98, 169
INVAR-6, Run: 029, P, 111, 0, 169, 88, 169
INVAR-6, Run: 030, P, 113, 0, 169, 90, 169
INVAR-6, Run: 031, P, 127, 0, 169, 104, 169
INVAR-6, Run: 032, P, 118, 0, 169, 95, 169
INVAR-6, Run: 033, P, 116, 0, 169, 93, 169
INVAR-6, Run: 034, P, 126, 0, 169, 103, 169
INVAR-6, Run: 035, P, 91, 0, 169, 68, 169
INVAR-6, Run: 036, P, 117, 0, 169, 94, 169
INVAR-6, Run: 037, P, 136, 0, 169, 113, 169
INVAR-6, Run: 038, P, 120, 0, 169, 97, 169
INVAR-6, Run: 039, P, 120, 0, 169, 97, 169
INVAR-6, Run: 040, P, 150, 0, 169, 127, 169
INVAR-6, Run: 041, P, 122, 0, 169, 99, 169
INVAR-6, Run: 042, P, 131, 0, 169, 108, 169
INVAR-6, Run: 043, P, 119, 0, 169, 96, 169
INVAR-6, Run: 044, P, 109, 0, 169, 86, 169
INVAR-6, Run: 045, P, 134, 0, 169, 111, 169
INVAR-6, Run: 046, P, 111, 0, 169, 88, 169
INVAR-6, Run: 047, P, 122, 0, 169, 99, 169
INVAR-6, Run: 048, P, 124, 0, 169, 101, 169
INVAR-6, Run: 049, P, 120, 0, 169, 97, 169
INVAR-6, Run: 050, P, 137, 0, 169, 114, 169
INVAR-6, Run: 051, P, 128, 0, 169, 105, 169
INVAR-6, Run: 052, P, 118, 0, 169, 95, 169
INVAR-6, Run: 053, P, 133, 0, 169, 110, 169
INVAR-6, Run: 054, P, 133, 0, 169, 110, 169
INVAR-6, Run: 055, P, 111, 0, 169, 88, 169
INVAR-6, Run: 056, P, 113, 0, 169, 90, 169
INVAR-6, Run: 057, P, 114, 0, 169, 91, 169
INVAR-6, Run: 058, P, 128, 0, 169, 105, 169
INVAR-6, Run: 059, P, 128, 0, 169, 105, 169
INVAR-6, Run: 060, P, 136, 0, 169, 113, 169
INVAR-6, Run: 061, P, 121, 0, 169, 98, 169
INVAR-6, Run: 062, P, 122, 0, 169, 99, 169
INVAR-6, Run: 063, P, 100, 0, 169, 77, 169
INVAR-6, Run: 064, P, 117, 0, 169, 94, 169
INVAR-6, Run: 065, P, 121, 0, 169, 98, 169
INVAR-6, Run: 066, P, 125, 0, 169, 102, 169
INVAR-6, Run: 067, P, 138, 0, 169, 115, 169
INVAR-6, Run: 068, P, 114, 0, 169, 91, 169
INVAR-6, Run: 069, P, 119, 0, 169, 96, 169
INVAR-6, Run: 070, P, 120, 0, 169, 97, 169
INVAR-6, Run: 071, P, 126, 0, 169, 103, 169
INVAR-6, Run: 072, P, 133, 0, 169, 110, 169
INVAR-6, Run: 073, P, 123, 0, 169, 100, 169
INVAR-6, Run: 074, P, 130, 0, 169, 107, 169
INVAR-6, Run: 075, P, 116, 0, 169, 93, 169
INVAR-6, Run: 076, P, 123, 0, 169, 100, 169
INVAR-6, Run: 077, P, 122, 0, 169, 99, 169
INVAR-6, Run: 078, P, 110, 0, 169, 87, 169
INVAR-6, Run: 079, P, 121, 0, 169, 98, 169
INVAR-6, Run: 080, P, 138, 0, 169, 115, 169
INVAR-6, Run: 081, P, 121, 0, 169, 98, 169
INVAR-6, Run: 082, P, 136, 0, 169, 113, 169
INVAR-6, Run: 083, P, 135, 0, 169, 112, 169
INVAR-6, Run: 084, P, 123, 0, 169, 100, 169
INVAR-6, Run: 085, P, 124, 0, 169, 101, 169
INVAR-6, Run: 086, P, 126, 0, 169, 103, 169
INVAR-6, Run: 087, P, 122, 0, 169, 99, 169
INVAR-6, Run: 088, P, 121, 0, 169, 98, 169
INVAR-6, Run: 089, P, 116, 0, 169, 93, 169
INVAR-6, Run: 090, P, 126, 0, 169, 103, 169
INVAR-6, Run: 091, P, 132, 0, 169, 109, 169
INVAR-6, Run: 092, P, 120, 0, 169, 97, 169
INVAR-6, Run: 093, P, 127, 0, 169, 104, 169
INVAR-6, Run: 094, P, 123, 0, 169, 100, 169
INVAR-6, Run: 095, P, 121, 0, 169, 98, 169
INVAR-6, Run: 096, P, 116, 0, 169, 93, 169
INVAR-6, Run: 097, P, 107, 0, 169, 84, 169
INVAR-6, Run: 098, P, 119, 0, 169, 96, 169
INVAR-6, Run: 099, P, 131, 0, 169, 108, 169
INVAR-6, Run: 100, P, 112, 0, 169, 89, 169
INVAR-7, Run: 001, P, 120, 0, 0, 106, 0
INVAR-7, Run: 002, P, 104, 0, 0, 90, 0
INVAR-7, Run: 003, P, 114, 0, 0, 100, 0
INVAR-7, Run: 004, P, 113, 0, 0, 99, 0
INVAR-7, Run: 005, P, 100, 0, 0, 86, 0
INVAR-7, Run: 006, P, 113, 0, 0, 99, 0
INVAR-7, Run: 007, P, 125, 0, 0, 111, 0
INVAR-7, Run: 008, P, 121, 0, 0, 107, 0
INVAR-7, Run: 009, P, 104, 0, 0, 90, 0
INVAR-7, Run: 010, P, 111, 0, 0, 97, 0
INVAR-7, Run: 011, P, 124, 0, 0, 110, 0
INVAR-7, Run: 012, P, 117, 0, 0, 103, 0
INVAR-7, Run: 013, P, 91, 0, 0, 77, 0
INVAR-7, Run: 014, P, 101, 0, 0, 87, 0
INVAR-7, Run: 015, P, 108, 0, 0, 94, 0
INVAR-7, Run: 016, P, 138, 0, 0, 124, 0
INVAR-7, Run: 017, P, 117, 0, 0, 103, 0
INVAR-7, Run: 018, P, 121, 0, 0, 107, 0
INVAR-7, Run: 019, P, 117, 0, 0, 103, 0
INVAR-7, Run: 020, P, 90, 0, 0, 76, 0
INVAR-7, Run: 021, P, 126, 0, 0, 112, 0
INVAR-7, Run: 022, P, 109, 0, 0, 95, 0
INVAR-7, Run: 023, P, 113, 0, 0, 99, 0
INVAR-7, Run: 024, P, 130, 0, 0, 116, 0
INVAR-7, Run: 025, P, 105, 0, 0, 91, 0
INVAR-7, Run: 026, P, 115, 0, 0, 101, 0
INVAR-7, Run: 027, P, 125, 0, 0, 111, 0
INVAR-7, Run: 028, P, 106, 0, 0, 92, 0
INVAR-7, Run: 029, P, 129, 0, 0, 115, 0
INVAR-7, Run: 030, P, 103, 0, 0, 89, 0
INVAR-7, Run: 031, P, 123, 0, 0, 109, 0
INVAR-7, Run: 032, P, 113, 0, 0, 99, 0
INVAR-7, Run: 033, P, 94, 0, 0, 80, 0
INVAR-7, Run: 034, P, 114, 0, 0, 100, 0
INVAR-7, Run: 035, P, 127, 0, 0, 113, 0
INVAR-7, Run: 036, P, 111, 0, 0, 97, 0
INVAR-7, Run: 037, P, 126, 0, 0, 112, 0
INVAR-7, Run: 038, P, 119, 0, 0, 105, 0
INVAR-7, Run: 039, P, 107, 0, 0, 93, 0
INVAR-7, Run: 040, P, 117, 0, 0, 103, 0
INVAR-7, Run: 041, P, 115, 0, 0, 101, 0
INVAR-7, Run: 042, P, 126, 0, 0, 112, 0
INVAR-7, Run: 043, P, 111, 0, 0, 97, 0
INVAR-7, Run: 044, P, 102, 0, 0, 88, 0
INVAR-7, Run: 045, P, 107, 0, 0, 93, 0
INVAR-7, Run: 046, P, 114, 0, 0, 100, 0
INVAR-7, Run: 047, P, 127, 0, 0, 113, 0
INVAR-7, Run: 048, P, 121, 0, 0, 107, 0
INVAR-7, Run: 049, P, 104, 0, 0, 90, 0
