Input Number, Run_Number, Result@ 100, X1uABab, al, LeaderX1, aq, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 6, 0, 0, 5, 1, 0, 0, 0, 2, 1, 1, 1, 18, 0, 0, 35, 5, 36, 6, 1, 1, 0, 9, 0, 0, 7, 2, 8, 3, 1, 0, 0, 5, 0, 6, 1, 7, 2, 1, 15, 3, 0, 3, 0, 0, 7, 1, 1, 1, 1, 1, 1, 5, 0, 7, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9, 2, 11, 4, 1, 4, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 1, 0, 5, 4, 0, 6, 3, 12, 4, 2, 1, 16, 2, 0, 4, 2, 7, 3, 1, 1, 0, 9, 0, 0, 6, 0, 7, 1, 1, 0, 0, 16, 0, 12, 3, 13, 4, 1, 16, 2, 0, 1, 7, 0, 4, 1, 1, 1, 1, 1, 1, 5, 0, 19, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 4, 1, 1, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 8, 2, 10, 3, 3, 1, 14, 3, 0, 0, 0, 4, 1, 1, 1, 0, 7, 1, 0, 1, 0, 3, 1, 1, 1, 0, 2, 0, 17, 7, 18, 8, 1, 17, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 3, 0, 6, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 2, 10, 3, 1, 5, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 10, 4, 13, 5, 3, 1, 17, 1, 0, 0, 0, 2, 1, 1, 1, 0, 9, 0, 0, 7, 3, 8, 4, 1, 0, 0, 2, 0, 17, 6, 18, 7, 1, 17, 1, 0, 10, 1, 3, 12, 4, 1, 1, 1, 1, 1, 4, 0, 6, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 10, 21, 11, 1, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 3, 0, 5, 1, 1, 1, 18, 0, 0, 14, 11, 15, 12, 1, 1, 0, 9, 0, 0, 48, 6, 48, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 14, 4, 0, 8, 5, 2, 13, 3, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 11, 1, 13, 2, 2, 1, 17, 1, 0, 2, 1, 4, 2, 1, 1, 1, 9, 0, 0, 0, 1, 1, 2, 1, 0, 0, 49, 0, 4, 1, 5, 2, 1, 17, 1, 0, 4, 8, 2, 6, 3, 1, 1, 1, 1, 1, 5, 0, 53, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 3, 6, 3, 0, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 2, 0, 9, 0, 0, 12, 3, 15, 4, 4, 1, 16, 2, 0, 16, 2, 19, 3, 1, 1, 0, 8, 1, 0, 41, 8, 43, 9, 1, 0, 0, 6, 0, 3, 1, 3, 1, 0, 18, 0, 0, 7, 2, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 6, 3, 0, 3, 0, 7, 1, 2, 1, 13, 3, 0, 0, 0, 4, 1, 1, 1, 0, 8, 0, 0, 5, 1, 6, 2, 1, 0, 0, 5, 0, 0, 0, 1, 1, 1, 15, 0, 1, 20, 0, 1, 22, 3, 1, 1, 1, 1, 1, 3, 0, 8, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 1, 21, 11, 23, 12, 1, 5, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 1, 0, 3, 1, 1, 1, 17, 1, 0, 1, 0, 3, 1, 1, 1, 0, 9, 0, 0, 12, 3, 13, 4, 1, 0, 0, 6, 0, 9, 4, 10, 5, 1, 17, 1, 0, 5, 2, 0, 7, 1, 1, 1, 1, 1, 1, 4, 0, 8, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 3, 9, 3, 11, 4, 1, 5, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 7, 2, 0, 6, 3, 0, 31, 4, 37, 5, 0, 1, 18, 0, 0, 8, 2, 9, 3, 1, 1, 0, 8, 1, 0, 10, 3, 12, 4, 1, 0, 0, 1, 0, 2, 0, 3, 1, 1, 16, 2, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 3, 0, 2, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 5, 3, 1, 6, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 6, 2, 1, 3, 1, 8, 3, 0, 1, 17, 1, 0, 30, 9, 32, 10, 1, 1, 0, 9, 0, 0, 9, 2, 10, 3, 1, 0, 0, 13, 0, 6, 0, 7, 0, 0, 18, 0, 0, 16, 3, 3, 17, 4, 1, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 6, 2, 1, 7, 6, 12, 8, 0, 1, 17, 0, 1, 14, 3, 16, 5, 1, 1, 0, 9, 0, 0, 22, 7, 23, 8, 1, 0, 0, 10, 0, 0, 0, 1, 1, 1, 16, 2, 0, 18, 1, 3, 21, 4, 1, 1, 1, 1, 1, 6, 0, 11, 0, 26, 3, 0, 0, 0, 0, 0, 0, 0, 2, 16, 7, 19, 7, 0, 3, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 2, 0, 4, 1, 2, 1, 17, 1, 0, 6, 2, 8, 3, 1, 1, 0, 9, 0, 0, 23, 6, 24, 7, 1, 0, 0, 20, 0, 2, 1, 3, 2, 1, 16, 2, 0, 12, 5, 2, 15, 3, 1, 1, 1, 1, 1, 5, 0, 23, 0, 37, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 1, 1, 4, 0, 0, 16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 1, 1, 7, 2, 0, 10, 2, 15, 4, 1, 1, 18, 0, 0, 11, 0, 12, 1, 1, 1, 0, 9, 0, 0, 2, 1, 3, 2, 1, 0, 0, 14, 0, 3, 0, 4, 1, 1, 18, 0, 0, 20, 5, 5, 21, 6, 1, 1, 1, 1, 1, 3, 0, 16, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 6, 4, 2, 5, 2, 0, 6, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 18, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 18, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 5, 3, 0, 2, 0, 6, 1, 1, 1, 16, 2, 0, 23, 2, 26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 6, 2, 1, 6, 3, 0, 17, 1, 24, 3, 2, 1, 17, 1, 0, 9, 6, 11, 7, 1, 1, 1, 9, 0, 0, 18, 11, 19, 12, 1, 0, 0, 5, 0, 7, 1, 8, 2, 1, 17, 1, 0, 12, 0, 4, 14, 5, 1, 1, 1, 1, 1, 6, 1, 9, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5, 1, 1, 2, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 0, 1, 3, 1, 6, 3, 1, 1, 15, 3, 0, 7, 3, 11, 4, 1, 1, 0, 9, 0, 0, 34, 7, 35, 8, 1, 0, 0, 4, 0, 1, 0, 2, 1, 1, 17, 1, 0, 26, 1, 9, 28, 10, 1, 1, 1, 1, 1, 6, 0, 6, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 2, 11, 4, 13, 5, 1, 3, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 3, 0, 6, 1, 1, 1, 17, 0, 1, 7, 4, 9, 6, 1, 1, 0, 9, 0, 0, 4, 0, 5, 1, 1, 0, 0, 14, 0, 4, 0, 5, 1, 1, 17, 1, 0, 3, 2, 2, 5, 3, 1, 1, 1, 1, 1, 6, 0, 16, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 1, 3, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 5, 0, 8, 1, 2, 1, 16, 2, 0, 9, 4, 12, 5, 1, 1, 0, 8, 1, 0, 1, 1, 3, 2, 1, 0, 0, 30, 0, 20, 7, 21, 8, 1, 16, 2, 0, 3, 7, 1, 6, 2, 1, 1, 1, 1, 1, 1, 0, 33, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 7, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, P, 0, 0, 0, 55, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 6, 2, 0, 0, 0, 3, 1, 2, 1, 15, 3, 0, 27, 6, 31, 7, 1, 1, 0, 8, 1, 0, 26, 4, 27, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 16, 2, 0, 9, 2, 2, 12, 3, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 7, 1, 10, 2, 1, 1, 15, 2, 1, 10, 3, 14, 5, 1, 1, 0, 9, 0, 0, 27, 6, 28, 7, 1, 0, 0, 12, 0, 2, 0, 2, 0, 0, 16, 0, 2, 1, 5, 0, 4, 3, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 1, 8, 1, 0, 6, 2, 9, 4, 2, 1, 16, 2, 0, 2, 2, 5, 3, 1, 1, 0, 9, 0, 0, 7, 1, 8, 2, 1, 0, 0, 25, 0, 4, 0, 5, 1, 1, 17, 1, 0, 14, 4, 7, 16, 8, 1, 1, 1, 1, 1, 3, 0, 28, 1, 20, 1, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 4, 1, 0, 5, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 13, 5, 16, 6, 1, 1, 17, 1, 0, 6, 0, 8, 1, 1, 1, 0, 9, 0, 0, 18, 3, 19, 4, 1, 0, 0, 8, 0, 6, 1, 7, 2, 1, 14, 4, 0, 15, 2, 2, 20, 3, 1, 1, 1, 1, 1, 6, 0, 10, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 1, 7, 2, 1, 3, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 0, 1, 8, 1, 0, 5, 0, 8, 2, 1, 1, 16, 2, 0, 4, 0, 7, 1, 1, 1, 0, 9, 0, 0, 16, 7, 17, 8, 1, 0, 0, 22, 0, 10, 1, 11, 2, 1, 17, 1, 0, 7, 2, 0, 9, 1, 1, 1, 1, 1, 1, 2, 0, 24, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 8, 1, 1, 7, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 8, 0, 0, 2, 1, 3, 2, 1, 1, 16, 2, 0, 1, 1, 4, 2, 1, 1, 0, 9, 0, 0, 19, 5, 20, 6, 1, 0, 0, 28, 0, 7, 0, 8, 1, 1, 16, 1, 0, 1, 10, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 30, 0, 0, 0, 0, 22, 0, 0, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 29, 1, 0, 6, 0, 0, 9, 3, 11, 1, 3, 0
INVAR-1, Run: 053, P, 0, 18, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 1, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 1, 1, 9, 0, 0, 7, 2, 9, 3, 0, 0, 17, 0, 1, 13, 0, 14, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 7, 2, 0, 3, 0, 7, 1, 0, 1, 16, 2, 0, 1, 0, 4, 1, 1, 1, 0, 9, 0, 0, 7, 2, 8, 3, 1, 0, 0, 13, 0, 43, 14, 44, 14, 0, 18, 0, 0, 18, 5, 3, 19, 4, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 7, 2, 0, 8, 1, 0, 37, 14, 41, 15, 1, 1, 16, 2, 0, 4, 1, 7, 2, 1, 1, 0, 9, 0, 0, 11, 3, 12, 4, 1, 0, 0, 5, 0, 2, 0, 3, 1, 1, 16, 2, 0, 16, 0, 3, 19, 4, 1, 1, 1, 1, 1, 5, 0, 7, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 2, 1, 4, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 7, 2, 0, 8, 1, 0, 44, 7, 48, 8, 1, 1, 14, 4, 0, 4, 2, 9, 3, 1, 1, 0, 9, 0, 0, 18, 3, 19, 4, 1, 0, 0, 15, 0, 21, 9, 22, 10, 1, 17, 1, 0, 4, 0, 1, 6, 2, 1, 1, 1, 1, 1, 4, 0, 17, 0, 26, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 5, 2, 1, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
